-4.7911337807519	-0.1459415925853
-4.7885844872427	-0.14594046963223
-4.7860351891988	-0.14593710076297
-4.7834858820852	-0.14593148594735
-4.7809365613668	-0.14592362513511
-4.7783872225077	-0.14591351825585
-4.7758378609717	-0.14590116521909
-4.7732884722215	-0.14588656591421
-4.770739051719	-0.14586972021046
-4.7681895949248	-0.14585062795697
-4.7656400972984	-0.14582928898271
-4.7630905542976	-0.14580570309654
-4.7605409613787	-0.14577987008713
-4.7579913139963	-0.14575178972299
-4.7554416076029	-0.14572146175245
-4.7528918376488	-0.14568888590365
-4.7503419995823	-0.14565406188453
-4.7477920888488	-0.1456169893828
-4.7452421008916	-0.14557766806593
-4.7426920311508	-0.14553609758114
-4.7401418750638	-0.1454922775554
-4.7375916280647	-0.14544620759536
-4.7350412855846	-0.14539788728738
-4.7324908430507	-0.14534731619749
-4.7299402958872	-0.14529449387135
-4.7273896395138	-0.14523941983426
-4.724838869347	-0.14518209359112
-4.7222879807985	-0.14512251462642
-4.7197369692763	-0.14506068240417
-4.7171858301834	-0.14499659636794
-4.7146345589187	-0.14493025594075
-4.7120831508759	-0.14486166052514
-4.7095316014441	-0.14479080950304
-4.7069799060068	-0.14471770223582
-4.7044280599427	-0.1446423380642
-4.7018760586247	-0.14456471630825
-4.6993238974202	-0.14448483626733
-4.6967715716907	-0.1444026972201
-4.6942190767917	-0.14431829842443
-4.6916664080727	-0.14423163911738
-4.6891135608766	-0.14414271851519
-4.68656053054	-0.1440515358132
-4.6840073123927	-0.14395809018582
-4.6814539017577	-0.14386238078652
-4.6789002939509	-0.14376440674773
-4.676346484281	-0.14366416718086
-4.6737924680493	-0.14356166117617
-4.6712382405495	-0.14345688780284
-4.6686837970675	-0.1433498461088
-4.6661291328815	-0.14324053512077
-4.6635742432612	-0.14312895384416
-4.6610191234684	-0.14301510126306
-4.658463768756	-0.14289897634014
-4.6559081743686	-0.14278057801664
-4.6533523355416	-0.14265990521229
-4.6507962475017	-0.14253695682525
-4.6482399054662	-0.14241173173208
-4.6456833046429	-0.14228422878767
-4.6431264402302	-0.14215444682516
-4.6405693074164	-0.1420223846559
-4.6380119013802	-0.1418880410694
-4.6354542172898	-0.14175141483323
-4.6328962503032	-0.141612504693
-4.6303379955679	-0.14147130937225
-4.6277794482203	-0.14132782757243
-4.6252206033863	-0.14118205797278
-4.6226614561803	-0.14103399923031
-4.6201020017055	-0.1408836499797
-4.6175422350535	-0.14073100883324
-4.6149821513042	-0.14057607438074
-4.6124217455256	-0.1404188451895
-4.6098610127734	-0.14025931980418
-4.6072999480909	-0.14009749674674
-4.6047385465091	-0.13993337451639
-4.602176803046	-0.13976695158947
-4.5996147127066	-0.13959822641941
-4.5970522704829	-0.13942719743661
-4.5944894713534	-0.13925386304837
-4.5919263102829	-0.13907822163883
-4.5893627822225	-0.13890027156882
-4.5867988821091	-0.13872001117586
-4.5842346048655	-0.13853743877399
-4.5816699453999	-0.13835255265374
-4.5791048986059	-0.13816535108198
-4.5765394593622	-0.13797583230189
-4.5739736225321	-0.13778399453281
-4.5714073829639	-0.13758983597018
-4.5688407354899	-0.13739335478543
-4.566273674927	-0.13719454912587
-4.5637061960757	-0.1369934171146
-4.5611382937203	-0.13678995685041
-4.5585699626287	-0.13658416640768
-4.5560011975519	-0.13637604383625
-4.553431993224	-0.13616558716134
-4.5508623443618	-0.13595279438343
-4.5482922456646	-0.13573766347816
-4.5457216918141	-0.13552019239619
-4.543150677474	-0.13530037906311
-4.5405791972897	-0.13507822137934
-4.5380072458881	-0.13485371721997
-4.5354348178777	-0.13462686443467
-4.5328619078476	-0.13439766084758
-4.5302885103679	-0.13416610425717
-4.5277146199894	-0.13393219243609
-4.5251402312428	-0.13369592313113
-4.5225653386391	-0.13345729406297
-4.5199899366689	-0.13321630292619
-4.5174140198021	-0.13297294738901
-4.5148375824882	-0.13272722509324
-4.5122606191553	-0.13247913365413
-4.5096831242102	-0.13222867066021
-4.5071050920383	-0.13197583367317
-4.5045265170028	-0.13172062022774
-4.5019473934449	-0.13146302783148
-4.4993677156832	-0.13120305396473
-4.4967874780137	-0.13094069608039
-4.4942066747093	-0.13067595160381
-4.4916253000195	-0.13040881793263
-4.4890433481702	-0.13013929243661
-4.4864608133634	-0.12986737245752
-4.4838776897769	-0.12959305530895
-4.4812939715638	-0.12931633827615
-4.4787096528525	-0.1290372186159
-4.4761247277463	-0.12875569355632
-4.4735391903228	-0.12847176029671
-4.4709530346342	-0.1281854160074
-4.4683662547062	-0.12789665782957
-4.4657788445383	-0.12760548287506
-4.4631907981032	-0.12731188822626
-4.4606021093465	-0.12701587093585
-4.4580127721865	-0.12671742802669
-4.4554227805137	-0.12641655649159
-4.4528321281904	-0.12611325329318
-4.4502408090506	-0.12580751536369
-4.4476488168995	-0.12549933960476
-4.4450561455131	-0.12518872288727
-4.4424627886381	-0.12487566205115
-4.4398687399913	-0.12456015390515
-4.4372739932592	-0.1242421952267
-4.4346785420977	-0.12392178276166
-4.4320823801321	-0.12359891322413
-4.429485500956	-0.12327358329628
-4.4268878981316	-0.12294578962809
-4.4242895651889	-0.12261552883717
-4.4216904956255	-0.12228279750857
-4.4190906829061	-0.12194759219449
-4.4164901204623	-0.12160990941416
-4.4138888016919	-0.12126974565352
-4.4112867199589	-0.12092709736509
-4.4086838685925	-0.12058196096766
-4.4060802408874	-0.12023433284611
-4.403475830103	-0.11988420935119
-4.4008706294626	-0.11953158679922
-4.398264632154	-0.11917646147192
-4.3956578313279	-0.11881882961612
-4.3930502200983	-0.11845868744354
-4.3904417915418	-0.11809603113055
-4.3878325386969	-0.11773085681789
-4.385222454564	-0.11736316061043
-4.3826115321045	-0.11699293857693
-4.3799997642407	-0.11662018674972
-4.3773871438552	-0.11624490112453
-4.3747736637904	-0.11586707766013
-4.3721593168477	-0.11548671227812
-4.3695440957879	-0.11510380086261
-4.3669279933296	-0.11471833925999
-4.3643110021497	-0.11433032327861
-4.3616931148821	-0.11393974868849
-4.3590743241177	-0.11354661122107
-4.3564546224037	-0.11315090656888
-4.3538340022431	-0.11275263038528
-4.3512124560941	-0.11235177828409
-4.3485899763696	-0.11194834583937
-4.3459665554369	-0.11154232858507
-4.3433421856166	-0.11113372201469
-4.3407168591826	-0.11072252158101
-4.3380905683613	-0.11030872269576
-4.3354633053309	-0.10989232072928
-4.3328350622211	-0.10947331101017
-4.3302058311123	-0.10905168882503
-4.327575604035	-0.10862744941804
-4.3249443729695	-0.10820058799065
-4.3223121298448	-0.10777109970125
-4.3196788665384	-0.1073389796648
-4.3170445748755	-0.10690422295247
-4.3144092466282	-0.10646682459128
-4.3117728735154	-0.10602677956375
-4.3091354472015	-0.10558408280752
-4.306496959296	-0.10513872921496
-4.3038574013532	-0.1046907136328
-4.3012167648706	-0.10424003086177
-4.2985750412894	-0.10378667565616
-4.2959322219928	-0.10333064272346
-4.2932882983057	-0.10287192672395
-4.2906432614943	-0.10241052227028
-4.2879971027645	-0.10194642392708
-4.2853498132621	-0.10147962621052
-4.2827013840717	-0.10101012358792
-4.2800518062155	-0.10053791047727
-4.2774010706532	-0.10006298124684
-4.2747491682811	-0.099585330214727
-4.2720960899307	-0.09910495164839
-4.2694418263688	-0.098621839764223
-4.266786368296	-0.09813598872708
-4.2641297063462	-0.097647392649817
-4.2614718310856	-0.097156045592815
-4.2588127330119	-0.096661941563508
-4.2561524025536	-0.096165074515895
-4.253490830069	-0.095665438350047
-4.2508280058451	-0.095163026911614
-4.2481639200971	-0.094657833991318
-4.2454985629672	-0.094149853324438
-4.2428319245238	-0.093639078590298
-4.2401639947604	-0.093125503411734
-4.2374947635951	-0.092609121354567
-4.2348242208688	-0.092089925927055
-4.2321523563451	-0.091567910579352
-4.2294791597089	-0.091043068702947
-4.2268046205651	-0.090515393630105
-4.2241287284381	-0.089984878633289
-4.2214514727705	-0.089451516924585
-4.2187728429221	-0.088915301655114
-4.2160928281687	-0.088376225914433
-4.213411417701	-0.087834282729932
-4.2107286006238	-0.087289465066224
-4.2080443659545	-0.086741765824517
-4.2053587026222	-0.086191177841986
-4.2026715994663	-0.085637693891134
-4.1999830452355	-0.085081306679143
-4.1972930285866	-0.084522008847214
-4.1946015380833	-0.083959792969901
-4.1919085621946	-0.083394651554433
-4.1892140892941	-0.082826577040024
-4.1865181076584	-0.082255561797182
-4.1838206054658	-0.081681598126996
-4.181121570795	-0.081104678260419
-4.1784209916237	-0.080524794357545
-4.1757188558274	-0.079941938506864
-4.1730151511781	-0.079356102724514
-4.1703098653423	-0.078767278953523
-4.1676029858804	-0.078175459063035
-4.1648945002443	-0.077580634847525
-4.162184395777	-0.07698279802601
-4.1594726597101	-0.076381940241233
-4.1567592791628	-0.075778053058855
-4.1540442411402	-0.075171127966613
-4.1513275325319	-0.074561156373488
-4.1486091401099	-0.073948129608836
-4.1458890505276	-0.073332038921533
-4.1431672503176	-0.072712875479079
-4.1404437258902	-0.072090630366713
-4.1377184635318	-0.0714652945865
-4.1349914494029	-0.070836859056406
-4.1322626695365	-0.070205314609364
-4.1295321098362	-0.069570651992322
-4.1267997560743	-0.068932861865275
-4.1240655938901	-0.068291934800287
-4.1213296087876	-0.067647861280492
-4.1185917861341	-0.067000631699085
-4.1158521111576	-0.066350236358295
-4.1131105689453	-0.065696665468338
-4.1103671444412	-0.065039909146362
