-15,0.00350460175580517,0.000191726009742294
-14.925,0.00427649461466233,0.000493306395474435
-14.85,0.00421750285834305,0.00038675646924095
-14.775,0.00334376101446126,-0.000120574558463148
-14.7,0.00183227841222457,-0.000940356629653114
-14.625,-1.46282984653874e-05,-0.0019209806930951
-14.55,-0.00182978879875355,-0.00287783864072992
-14.475,-0.0032543687776757,-0.00362991032562643
-14.4,-0.00400925368048132,-0.00403561301189293
-14.325,-0.00395035283746351,-0.00402057702215186
-14.25,-0.00309689510697638,-0.00359202046281506
-14.175,-0.00162691585199159,-0.00283665106223946
-14.1,0.000158865734915607,-0.00190286257704277
-14.025,0.00189775567947076,-0.000970515735867396
-13.95,0.00323797189692817,-0.000214699767207991
-13.875,0.00390930465845596,0.000229508876246878
-13.8,0.0037773439165334,0.000294120022506889
-13.725,0.00287027105142872,-8.41807083252176e-06
-13.65,0.00137314332930114,-0.000587967570829567
-13.575,-0.000409410429684065,-0.00129527839358502
-13.5,-0.00211483017806677,-0.00195277246274809
-13.425,-0.00339401100215716,-0.00238923987572062
-13.35,-0.00398479906434179,-0.00247802423779536
-13.275,-0.0037618246535897,-0.002160060869729
-13.2,-0.00276367697793333,-0.00145807066911353
-13.125,-0.00118546248220265,-0.000472570613144041
-13.05,0.000659952098797939,0.000637681390463525
-12.975,0.00240423206393147,0.00168697381299449
-12.9,0.00369705987993813,0.00249921283856691
-12.825,0.00427621517953167,0.00294304040591365
-12.75,0.00402093176838959,0.00295870010415038
-12.675,0.00297507773710399,0.00256876295406018
-12.6,0.00134031430130748,0.0018752804088182
-12.525,-0.00056431517689893,0.00103902137786101
-12.45,-0.00236535568244772,0.000247890471047239
-12.375,-0.0037090311008976,-0.000320337364022787
-12.3,-0.00433143807646518,-0.000533206798800066
-12.225,-0.00411088729496999,-0.000329895053362852
-12.15,-0.00309204363860652,0.000266665220728767
-12.075,-0.001476933774909,0.0011542782148858
-12,0.000415268907586166,0.00217164101787887
-11.925,0.00221176430890832,0.00313020936426574
-11.85,0.00356017574685199,0.0038513576118597
-11.775,0.00419840859281127,0.00420147590255858
-11.7,0.00400648488723721,0.00411810349180225
-11.625,0.00302987988246983,0.00362177576403968
-11.55,0.00146985291014332,0.00281135772109391
-11.475,-0.000357178459588641,0.0018439487686212
-11.4,-0.00208335506083829,0.000903041400217711
-11.325,-0.00336295839788926,0.000161907059910766
-11.25,-0.00394166643037496,-0.000251091848587778
-11.175,-0.00370723154839742,-0.000277863875440709
-11.1,-0.00271160407597998,5.82787216138591e-05
-11.025,-0.00116021968555136,0.000657799892419884
-10.95,0.000629637588094,0.00136562683027915
-10.875,0.00229266624511374,0.00200279022325673
-10.8,0.00348931134725495,0.00240321118360013
-10.725,0.00397403517256302,0.0024475504021979
-10.65,0.00364494202586397,0.00208789203177743
-10.575,0.00256451232433027,0.00135795725831346
-10.5,0.000947364198748049,0.000366919345768616
-10.425,-0.00088250047124776,-0.000722048313231265
-10.35,-0.00255656401136895,-0.00172416930186501
-10.275,-0.00373560266285524,-0.0024698911827926
-10.2,-0.00417784559070957,-0.00283887252682295
-10.125,-0.003787818710037,-0.00278426472908533
-10.05,-0.00263590930906613,-0.00234229842144304
-9.975,-0.00094494309906147,-0.0016254164103336
-9.9,0.000953782737488397,-0.000800112044903101
-9.825,0.00268617012005206,-5.39433776797884e-05
-9.75,0.00390967251889518,0.000441771491435459
-9.675,0.00438140926011236,0.000566065707955244
-9.6,0.00400662910868078,0.000272613933064967
-9.525,0.00285760925552928,-0.000400871588680459
-9.45,0.00115948618644557,-0.00133975658597479
-9.375,-0.000754464018125357,-0.00237500624508352
-9.3,-0.00250887382815229,-0.00331630789954633
-9.225,-0.00376084743686347,-0.00398959318667623
-9.15,-0.00426776511613816,-0.00427105169332633
-9.075,-0.00393526017468245,-0.00411134955278526
-9,-0.00283554984880889,-0.0035449565047124
-8.925,-0.00119249585438387,-0.00268278239352327
-8.85,0.000663351241593468,-0.00168983352523283
-8.775,0.00236103053497217,-0.000752093933576491
-8.7,0.0035632591552473,-3.9472746859994e-05
-8.625,0.00403369599480986,0.000327798990465016
-8.55,0.00368385564486273,0.000302913794241369
-8.475,0.00259034492969132,-7.89499832193051e-05
-8.4,0.000979033137502739,-0.000708281015329041
-8.325,-0.000820606158789506,-0.00142386560572404
-8.25,-0.00244195312708515,-0.00204586213017934
-8.175,-0.00355501065237442,-0.00241248048876198
-8.1,-0.00393282645391782,-0.0024130576560383
-8.025,-0.00349714859321657,-0.00201073921054425
-7.95,-0.00233433812749377,-0.00125039491232625
-7.875,-0.000678109012747283,-0.000249929402213777
-7.8,0.00113721430289992,0.000823034929451544
-7.725,0.00274381221647784,0.00178468138535166
-7.65,0.00381417666940788,0.00247175047345667
-7.575,0.00412710879011472,0.00277443701462276
-7.5,0.0036124207637262,0.00265855522904479
-7.425,0.00236557259094242,0.00217270720193133
-7.35,0.000629104315046793,0.0014388134164049
-7.275,-0.00125526354684196,0.000628060977855928
-7.2,-0.00291455235123473,-7.31872151062073e-05
-7.125,-0.00401880075718205,-0.000500605338799082
-7.05,-0.00434681688260486,-0.000544770245619339
-6.975,-0.00383049133041646,-0.000173334172726425
-6.9,-0.00256780350835484,0.000562951005120217
-6.825,-0.000807177028234108,0.00153628687393663
-6.75,0.00110868554819655,0.00257377110904141
-6.675,0.00280375971973197,0.00348433248549198
-6.6,0.00394687470895941,0.00409986767687019
-6.525,0.00431646800992869,0.00430736716509492
-6.45,0.00384442205802413,0.00407103722489078
-6.375,0.00262929029794717,0.00343907573412804
-6.3,0.000916095507601845,0.00253351491288039
-6.225,-0.000952611333789415,0.0015259907730311
