-3.1940891871678998 -0.040069946127510886
-3.1909699594460563 -0.040198245184185313

-3.1909699594460563 -0.040198245184185313
-3.1878507317242128 -0.040478845761952251

-3.1878507317242128 -0.040478845761952251
-3.1871843954181482 -0.040549960383967479

-3.1871843954181482 -0.040549960383967479
-3.1847315040023689 -0.040808242468982306

-3.1847315040023689 -0.040808242468982306
-3.1816122762805255 -0.041183108092708032

-3.1816122762805255 -0.041183108092708032
-3.1784930485586815 -0.041609803499191564

-3.1784930485586815 -0.041609803499191564
-3.1753738208368381 -0.042085432283571492

-3.1753738208368381 -0.042085432283571492
-3.1722545931149946 -0.042608162300374626

-3.1722545931149946 -0.042608162300374626
-3.1691353653931507 -0.043176716143755081

-3.1691353653931507 -0.043176716143755081
-3.1666372982529585 -0.043669188105811135

-3.1666372982529585 -0.043669188105811135
-3.1660161376713072 -0.043795608992491908

-3.1660161376713072 -0.043795608992491908
-3.1628969099494633 -0.044446627771162997

-3.1628969099494633 -0.044446627771162997
-3.1597776822276198 -0.045141802582611586

-3.1597776822276198 -0.045141802582611586
-3.1566584545057763 -0.045876205910818979

-3.1566584545057763 -0.045876205910818979
-3.1535392267839324 -0.04664453135706495

-3.1535392267839324 -0.04664453135706495
-3.1530097426432016 -0.046788415827654785

-3.1530097426432016 -0.046788415827654785
-3.1504199990620889 -0.047462752516281494

-3.1504199990620889 -0.047462752516281494
-3.147300771340245 -0.048306343068992494

-3.147300771340245 -0.048306343068992494
-3.1441815436184015 -0.04918749891083838

-3.1441815436184015 -0.04918749891083838
-3.1417542864718864 -0.049907643549498434

-3.1417542864718864 -0.049907643549498434
-3.141062315896558 -0.050122128394180877

-3.141062315896558 -0.050122128394180877
-3.1379430881747141 -0.051072624531446301

-3.1379430881747141 -0.051072624531446301
-3.1348238604528706 -0.052072759436198955

-3.1348238604528706 -0.052072759436198955
-3.131980791873787 -0.053026871271342091

-3.131980791873787 -0.053026871271342091
-3.1317046327310267 -0.053126627178829003

-3.1317046327310267 -0.053126627178829003
-3.1285854050091833 -0.05421436956439131

-3.1285854050091833 -0.05421436956439131
-3.1254661772873398 -0.055348783162016246

-3.1254661772873398 -0.055348783162016246
-3.1233998257950994 -0.05614609899318574

-3.1233998257950994 -0.05614609899318574
-3.1223469495654959 -0.056566402495755654

-3.1223469495654959 -0.056566402495755654
-3.1192277218436524 -0.057791290032507492

-3.1192277218436524 -0.057791290032507492
-3.1161084941218085 -0.059072458101959803

