"f","p","u.x:0","u.x:1","u.x:2","Points:0","Points:1","Points:2"
0.5,0,26.694179,-0.0071367575,0,-37.476804,-5.2345796e-05,0
0.5,0,26.693671,-0.0071451243,0,-37.467575,-5.205019e-05,0
0.5,0,26.693268,-0.0071519443,0,-37.458347,-5.1758778e-05,0
0.5,0,26.693059,-0.0071468749,0,-37.449118,-5.1475103e-05,0
0.5,0,26.693075,-0.0071372848,0,-37.43989,-5.1206552e-05,0
0.5,0,26.693246,-0.0071407547,0,-37.430661,-5.0960608e-05,0
0.5,0,26.693415,-0.00716432,0,-37.421433,-5.0742432e-05,0
0.5,0,26.693415,-0.0071954509,0,-37.412204,-5.0553771e-05,0
0.5,0,26.693155,-0.0072120232,0,-37.402976,-5.0391623e-05,0
0.5,0,26.692674,-0.0071947465,0,-37.393747,-5.0246567e-05,0
0.5,0,26.692117,-0.007129523,0,-37.384519,-5.0102253e-05,0
0.5,0,26.691664,-0.0070050252,0,-37.375291,-4.9937822e-05,0
0.5,0,26.691457,-0.0068101416,0,-37.366062,-4.973234e-05,0
0.5,0,26.691548,-0.0065396199,0,-37.356834,-4.9468804e-05,0
0.5,0,26.691881,-0.006204527,0,-37.347605,-4.9135991e-05,0
0.5,0,26.692312,-0.0058346155,0,-37.338377,-4.8728068e-05,0
0.5,0,26.692666,-0.0054709005,0,-37.329148,-4.8243666e-05,0
0.5,0,26.692808,-0.0051518918,0,-37.31992,-4.7685532e-05,0
0.5,0,26.692706,-0.0049029743,0,-37.310691,-4.7060719e-05,0
0.5,0,26.692429,-0.0047330863,0,-37.301463,-4.6380083e-05,0
0.5,0,26.692098,-0.0046371929,0,-37.292234,-4.5656553e-05,0
0.5,0,26.69182,-0.004600441,0,-37.283006,-4.490253e-05,0
0.5,0,26.691644,-0.0046006165,0,-37.273777,-4.4127148e-05,0
0.5,0,26.691564,-0.0046110447,0,-37.264549,-4.3334382e-05,0
0.5,0,26.691555,-0.0046040055,0,-37.25532,-4.2522298e-05,0
0.5,0,26.691606,-0.00455587,0,-37.246092,-4.1683671e-05,0
0.5,0,26.691719,-0.0044516343,0,-37.236864,-4.0807572e-05,0
0.5,0,26.691893,-0.0042886425,0,-37.227635,-3.9881871e-05,0
0.5,0,26.692095,-0.0040769981,0,-37.218407,-3.8896123e-05,0
0.5,0,26.692234,-0.0038372079,0,-37.209178,-3.7844067e-05,0
0.5,0,26.692168,-0.0035972439,0,-37.19995,-3.6725443e-05,0
0.5,0,26.69176,-0.0033864358,0,-37.190721,-3.5546654e-05,0
0.5,0,26.690968,-0.0032283063,0,-37.181493,-3.4320204e-05,0
0.5,0,26.689895,-0.0031357878,0,-37.172264,-3.3062982e-05,0
0.5,0,26.68877,-0.003109924,0,-37.163036,-3.1793823e-05,0
0.5,0,26.68786,-0.0031415765,0,-37.153807,-3.0530709e-05,0
0.5,0,26.687356,-0.0032185934,0,-37.144579,-2.928848e-05,0
0.5,0,26.687282,-0.0033294999,0,-37.13535,-2.8077415e-05,0
0.5,0,26.687499,-0.0034622642,0,-37.126122,-2.6902485e-05,0
0.5,0,26.687772,-0.0036071802,0,-37.116893,-2.5763696e-05,0
0.5,0,26.687851,-0.0037579198,0,-37.107665,-2.4657543e-05,0
0.5,0,26.687595,-0.0039089145,0,-37.098437,-2.3579357e-05,0
0.5,0,26.687037,-0.004053104,0,-37.089208,-2.2525461e-05,0
0.5,0,26.686323,-0.0041820703,0,-37.07998,-2.1494054e-05,0
0.5,0,26.685614,-0.004286247,0,-37.070751,-2.0484778e-05,0
0.5,0,26.68501,-0.0043568663,0,-37.061523,-1.9497399e-05,0
0.5,0,26.684528,-0.0043919499,0,-37.052294,-1.8530399e-05,0
0.5,0,26.684127,-0.0043992164,0,-37.043066,-1.7580242e-05,0
0.5,0,26.683752,-0.0043930539,0,-37.033837,-1.6641821e-05,0
0.5,0,26.683378,-0.0043886434,0,-37.024609,-1.5710065e-05,0
0.5,0,26.683037,-0.0043959701,0,-37.01538,-1.4781723e-05,0
0.5,0,26.682808,-0.0044163135,0,-37.006152,-1.3856088e-05,0
0.5,0,26.682791,-0.0044419908,0,-36.996923,-1.2934261e-05,0
0.5,0,26.683067,-0.0044582959,0,-36.987695,-1.2017487e-05,0
0.5,0,26.683655,-0.0044491369,0,-36.978466,-1.1105823e-05,0
0.5,0,26.684488,-0.0044046348,0,-36.969238,-1.019806e-05,0
0.5,0,26.68541,-0.004327851,0,-36.96001,-9.2928362e-06,0
0.5,0,26.686207,-0.0042356513,0,-36.950781,-8.3900706e-06,0
0.5,0,26.686643,-0.0041493459,0,-36.941553,-7.4914485e-06,0
0.5,0,26.686528,-0.004080559,0,-36.932324,-6.5993339e-06,0
0.5,0,26.68577,-0.0040208519,0,-36.923096,-5.7145151e-06,0
0.5,0,26.684424,-0.003943437,0,-36.913867,-4.8341575e-06,0
0.5,0,26.6827,-0.0038181897,0,-36.904639,-3.9513933e-06,0
0.5,0,26.680908,-0.0036342564,0,-36.89541,-3.0572522e-06,0
0.5,0,26.67937,-0.0034236872,0,-36.886182,-2.1447225e-06,0
0.5,0,26.678387,-0.003276673,0,-36.876953,-1.2140694e-06,0
0.5,0,26.678225,-0.0032629042,0,-36.867725,-2.7621452e-07,0
0.5,0,26.678436,-0.0032792506,0,-36.864973,-2.5804012e-15,0
0.5,0,26.711132,-0.0048692948,0,-35.381942,-0.002280165,0
0.5,0,26.711425,-0.003870503,0,-35.391062,-2.5804012e-15,0
0.5,0,26.710117,-0.0039691542,0,-35.354362,-2.5804012e-15,0
0.5,0,26.70998,-0.0048706588,0,-35.363485,-0.0022804207,0
0.5,0,26.70843,-0.0058179175,0,-35.289657,-0.0022816085,0
0.5,0,26.708835,-0.0045612212,0,-35.298783,-2.5804012e-15,0
0.5,0,26.707471,-0.0050332301,0,-35.262071,-2.5804012e-15,0
0.5,0,26.707113,-0.0055180302,0,-35.2712,-0.0022820142,0
0.5,0,26.706574,-0.0074143873,0,-34.79132,-4.5233519e-07,0
0.5,0,26.706533,-0.0073161201,0,-34.79609,-2.5804012e-15,0
0.5,0,26.70661,-0.0075657817,0,-34.782091,-1.3538393e-06,0
0.5,0,26.706627,-0.0077340467,0,-34.772863,-2.2819302e-06,0
0.5,0,26.706613,-0.0079469087,0,-34.763634,-3.2287333e-06,0
0.5,0,26.706445,-0.0082435882,0,-34.754406,-4.1769557e-06,0
0.5,0,26.706013,-0.0086426984,0,-34.745177,-5.10104e-06,0
0.5,0,26.705393,-0.0090986844,0,-34.735949,-5.9756711e-06,0
0.5,0,26.7048,-0.0094959213,0,-34.726721,-6.7882318e-06,0
0.5,0,26.704411,-0.0097049556,0,-34.717492,-7.5459247e-06,0
0.5,0,26.704282,-0.0096729314,0,-34.708264,-8.2710709e-06,0
0.5,0,26.704372,-0.0094601569,0,-34.699035,-8.9868463e-06,0
0.5,0,26.704593,-0.0091920887,0,-34.689807,-9.7040103e-06,0
0.5,0,26.704848,-0.0089691687,0,-34.680578,-1.0417924e-05,0
0.5,0,26.70506,-0.0088117104,0,-34.67135,-1.1115923e-05,0
0.5,0,26.70518,-0.0086842154,0,-34.662121,-1.1788134e-05,0
0.5,0,26.705191,-0.0085514861,0,-34.652893,-1.2433888e-05,0
0.5,0,26.705091,-0.0084058524,0,-34.643664,-1.3060533e-05,0
0.5,0,26.704901,-0.0082558153,0,-34.634436,-1.3677447e-05,0
0.5,0,26.704669,-0.0081074328,0,-34.625207,-1.4290529e-05,0
0.5,0,26.704436,-0.0079647999,0,-34.615979,-1.4900532e-05,0
0.5,0,26.704245,-0.0078390241,0,-34.60675,-1.5504223e-05,0
0.5,0,26.704095,-0.0077508212,0,-34.597522,-1.6095376e-05,0
0.5,0,26.703899,-0.0077214342,0,-34.588294,-1.6665046e-05,0
0.5,0,26.703608,-0.0077555479,0,-34.579065,-1.7202508e-05,0
0.5,0,26.703361,-0.0078327781,0,-34.569837,-1.7698178e-05,0
0.5,0,26.70337,-0.0079138329,0,-34.560608,-1.8147879e-05,0
0.5,0,26.703699,-0.0079581679,0,-34.55138,-1.8555903e-05,0
0.5,0,26.704178,-0.0079457543,0,-34.542151,-1.8934563e-05,0
0.5,0,26.704516,-0.0078835285,0,-34.532923,-1.929954e-05,0
0.5,0,26.704476,-0.0077907063,0,-34.523694,-1.9663629e-05,0
0.5,0,26.704,-0.0076819133,0,-34.514466,-2.0033113e-05,0
0.5,0,26.703208,-0.007566426,0,-34.505237,-2.0407635e-05,0
0.5,0,26.702301,-0.0074593473,0,-34.496009,-2.0781332e-05,0
0.5,0,26.701444,-0.0073814129,0,-34.48678,-2.1143631e-05,0
0.5,0,26.700707,-0.007343016,0,-34.477552,-2.148092e-05,0
0.5,0,26.700105,-0.0073323459,0,-34.468323,-2.1780138e-05,0
0.5,0,26.699638,-0.0073227738,0,-34.459095,-2.2032701e-05,0
0.5,0,26.699282,-0.0072953515,0,-34.449867,-2.2236568e-05,0
0.5,0,26.699014,-0.0072538435,0,-34.440638,-2.2395502e-05,0
0.5,0,26.698844,-0.0072107201,0,-34.43141,-2.2517002e-05,0
0.5,0,26.698794,-0.007165997,0,-34.422181,-2.2610383e-05,0
0.5,0,26.698819,-0.0071231055,0,-34.412953,-2.2685783e-05,0
0.5,0,26.698791,-0.0070964032,0,-34.403724,-2.2754284e-05,0
0.5,0,26.698617,-0.0070815655,0,-34.394496,-2.2826785e-05,0
0.5,0,26.698317,-0.0070569794,0,-34.385267,-2.2910747e-05,0
0.5,0,26.697972,-0.0070241192,0,-34.376039,-2.3007875e-05,0
0.5,0,26.697639,-0.007014043,0,-34.36681,-2.3113598e-05,0
0.5,0,26.697386,-0.0070496992,0,-34.357582,-2.3217318e-05,0
0.5,0,26.697287,-0.0071315082,0,-34.348353,-2.3304901e-05,0
0.5,0,26.697365,-0.0072499357,0,-34.339125,-2.3362572e-05,0
0.5,0,26.697575,-0.0073941787,0,-34.329896,-2.3379462e-05,0
0.5,0,26.69784,-0.0075511512,0,-34.320668,-2.3348523e-05,0
0.5,0,26.698079,-0.0077015618,0,-34.31144,-2.3267301e-05,0
0.5,0,26.698226,-0.0078196077,0,-34.302211,-2.3139304e-05,0
0.5,0,26.698251,-0.0078794911,0,-34.292983,-2.2974798e-05,0
0.5,0,26.698144,-0.0078677058,0,-34.283754,-2.2789607e-05,0
0.5,0,26.697914,-0.0077885662,0,-34.274526,-2.2601586e-05,0
0.5,0,26.69747,-0.0076652506,0,-34.265297,-2.2426616e-05,0
0.5,0,26.696382,-0.0075264384,0,-34.256069,-2.2276139e-05,0
0.5,0,26.69453,-0.0073718293,0,-34.24684,-2.2154525e-05,0
0.5,0,26.693357,-0.0072345998,0,-34.237612,-2.2060635e-05,0
0.5,0,26.693135,-0.0071658294,0,-34.228383,-2.1989313e-05,0
0.5,0,26.692945,-0.0071610751,0,-34.219155,-2.1932087e-05,0
0.5,0,26.692821,-0.0071900275,0,-34.209926,-2.1881297e-05,0
0.5,0,26.692792,-0.0072110962,0,-34.200698,-2.1832176e-05,0
0.5,0,26.692895,-0.0071876804,0,-34.191469,-2.1783258e-05,0
0.5,0,26.693094,-0.0071022371,0,-34.182241,-2.1735263e-05,0
0.5,0,26.693579,-0.006957428,0,-34.173013,-2.1689835e-05,0
0.5,0,26.694217,-0.0067725436,0,-34.163784,-2.1646376e-05,0
0.5,0,26.694791,-0.0065863153,0,-34.154556,-2.1600695e-05,0
0.5,0,26.695297,-0.0064345403,0,-34.145327,-2.1547096e-05,0
0.5,0,26.695494,-0.0063286766,0,-34.136099,-2.147973e-05,0
0.5,0,26.695304,-0.0062596416,0,-34.12687,-2.1394454e-05,0
0.5,0,26.694818,-0.0062028371,0,-34.117642,-2.1290564e-05,0
0.5,0,26.694207,-0.0061287216,0,-34.108413,-2.1171153e-05,0
0.5,0,26.693673,-0.0060185461,0,-34.099185,-2.1042022e-05,0
0.5,0,26.693321,-0.005875678,0,-34.089956,-2.0909655e-05,0
0.5,0,26.693185,-0.005723939,0,-34.080728,-2.0779064e-05,0
0.5,0,26.693162,-0.0055925715,0,-34.071499,-2.0651866e-05,0
0.5,0,26.693152,-0.0055048484,0,-34.062271,-2.0525156e-05,0
0.5,0,26.693108,-0.0054729472,0,-34.053042,-2.0392607e-05,0
0.5,0,26.692971,-0.0054956197,0,-34.043814,-2.0247559e-05,0
0.5,0,26.692763,-0.0055616268,0,-34.034586,-2.0085518e-05,0
0.5,0,26.692529,-0.0056508548,0,-34.025357,-1.990476e-05,0
0.5,0,26.692334,-0.0057327536,0,-34.016129,-1.970574e-05,0
0.5,0,26.692227,-0.0057748504,0,-34.0069,-1.9490274e-05,0
0.5,0,26.692202,-0.0057609387,0,-33.997672,-1.9261675e-05,0
0.5,0,26.69219,-0.0056961437,0,-33.988443,-1.9025667e-05,0
0.5,0,26.692106,-0.0055936287,0,-33.979215,-1.8789648e-05,0
0.5,0,26.691962,-0.0054699195,0,-33.969986,-1.855992e-05,0
0.5,0,26.691808,-0.0053486968,0,-33.960758,-1.8339139e-05,0
0.5,0,26.69162,-0.0052560948,0,-33.951529,-1.8125563e-05,0
0.5,0,26.691358,-0.0052117216,0,-33.942301,-1.791403e-05,0
0.5,0,26.691044,-0.0052187444,0,-33.933072,-1.7698023e-05,0
0.5,0,26.690716,-0.005260614,0,-33.923844,-1.7472431e-05,0
0.5,0,26.690393,-0.0053102543,0,-33.914615,-1.7235749e-05,0
0.5,0,26.690088,-0.0053422344,0,-33.905387,-1.6990425e-05,0
0.5,0,26.689837,-0.0053393952,0,-33.896159,-1.6741924e-05,0
0.5,0,26.689682,-0.0052948108,0,-33.88693,-1.6497126e-05,0
0.5,0,26.689657,-0.0052130881,0,-33.877702,-1.6262008e-05,0
0.5,0,26.689769,-0.0051080194,0,-33.868473,-1.6039125e-05,0
0.5,0,26.689997,-0.0049975412,0,-33.859245,-1.5826215e-05,0
0.5,0,26.690289,-0.0048989655,0,-33.850016,-1.5617021e-05,0
0.5,0,26.690578,-0.0048203876,0,-33.840788,-1.5403395e-05,0
0.5,0,26.690794,-0.0047576775,0,-33.831559,-1.5176804e-05,0
0.5,0,26.690884,-0.00470769,0,-33.822331,-1.4929523e-05,0
0.5,0,26.690822,-0.0046892161,0,-33.813102,-1.4658297e-05,0
0.5,0,26.690645,-0.0047217101,0,-33.803874,-1.4367218e-05,0
0.5,0,26.690341,-0.0047896428,0,-33.794645,-1.4064598e-05,0
0.5,0,26.689872,-0.0048684193,0,-33.785417,-1.3758789e-05,0
0.5,0,26.689358,-0.0049470475,0,-33.776188,-1.3457443e-05,0
0.5,0,26.688951,-0.0050229546,0,-33.76696,-1.3166187e-05,0
0.5,0,26.688674,-0.0050964468,0,-33.757732,-1.2886052e-05,0
0.5,0,26.688493,-0.0051533186,0,-33.748503,-1.2614564e-05,0
0.5,0,26.688387,-0.0051758537,0,-33.739275,-1.2348381e-05,0
0.5,0,26.688347,-0.0051689947,0,-33.730046,-1.2082216e-05,0
0.5,0,26.688365,-0.0051487997,0,-33.720818,-1.1807741e-05,0
0.5,0,26.688417,-0.0051220479,0,-33.711589,-1.1516199e-05,0
0.5,0,26.688482,-0.0050917704,0,-33.702361,-1.1201217e-05,0
0.5,0,26.688528,-0.0050683702,0,-33.693132,-1.0859102e-05,0
0.5,0,26.688542,-0.0050663866,0,-33.683904,-1.0488151e-05,0
0.5,0,26.688528,-0.0050952221,0,-33.674675,-1.0088702e-05,0
0.5,0,26.688537,-0.0051505769,0,-33.665447,-9.6634627e-06,0
0.5,0,26.688524,-0.0052228078,0,-33.656218,-9.217002e-06,0
0.5,0,26.688526,-0.0052978086,0,-33.64699,-8.7559141e-06,0
0.5,0,26.688623,-0.0053511029,0,-33.637761,-8.288998e-06,0
0.5,0,26.688778,-0.0053652385,0,-33.628533,-7.8250947e-06,0
0.5,0,26.689046,-0.0053345973,0,-33.619305,-7.3710576e-06,0
0.5,0,26.689433,-0.0052588829,0,-33.610076,-6.9312495e-06,0
0.5,0,26.68991,-0.0051458759,0,-33.600848,-6.5072231e-06,0
0.5,0,26.690434,-0.0050118851,0,-33.591619,-6.0975329e-06,0
0.5,0,26.690925,-0.0048769135,0,-33.582391,-5.6980259e-06,0
0.5,0,26.691237,-0.0047596885,0,-33.573162,-5.3025622e-06,0
0.5,0,26.691189,-0.0046755452,0,-33.563934,-4.903979e-06,0
0.5,0,26.69065,-0.0046370427,0,-33.554705,-4.4952977e-06,0
0.5,0,26.689646,-0.0046537773,0,-33.545477,-4.0710269e-06,0
0.5,0,26.688341,-0.004730582,0,-33.536248,-3.6281004e-06,0
0.5,0,26.686999,-0.0048561289,0,-33.52702,-3.1656322e-06,0
0.5,0,26.685905,-0.0049995478,0,-33.517791,-2.6839386e-06,0
0.5,0,26.685177,-0.0051320198,0,-33.508563,-2.1847431e-06,0
0.5,0,26.684781,-0.0052391667,0,-33.499334,-1.6722213e-06,0
0.5,0,26.684676,-0.0053116319,0,-33.490106,-1.1538863e-06,0
0.5,0,26.684862,-0.0053317658,0,-33.480878,-6.3970086e-07,0
0.5,0,26.685349,-0.0052872363,0,-33.471649,-1.382506e-07,0
0.5,0,26.685575,-0.0052412798,0,-33.468986,-2.5804012e-15,0
0.5,0,26.706566,-0.0059156662,0,-32.631859,-9.9217572e-08,0
0.5,0,26.706708,-0.0058962004,0,-32.640904,-2.5804012e-15,0
0.5,0,26.706478,-0.0059130341,0,-32.62263,-2.0871273e-07,0
0.5,0,26.706431,-0.0058847578,0,-32.613402,-3.3017127e-07,0
0.5,0,26.706394,-0.0058421048,0,-32.604173,-4.651656e-07,0
0.5,0,26.706333,-0.0058054773,0,-32.594945,-6.1198687e-07,0
0.5,0,26.706232,-0.0057924984,0,-32.585716,-7.6622205e-07,0
0.5,0,26.706078,-0.0058099592,0,-32.576488,-9.2190906e-07,0
0.5,0,26.705891,-0.0058499146,0,-32.567259,-1.0726753e-06,0
0.5,0,26.705672,-0.0058946184,0,-32.558031,-1.213067e-06,0
0.5,0,26.705425,-0.0059283204,0,-32.548802,-1.3400546e-06,0
0.5,0,26.705184,-0.0059441872,0,-32.539574,-1.4538884e-06,0
0.5,0,26.704944,-0.0059434723,0,-32.530345,-1.557541e-06,0
0.5,0,26.704666,-0.0059318582,0,-32.521117,-1.6549242e-06,0
0.5,0,26.704299,-0.0059177414,0,-32.511889,-1.7488525e-06,0
0.5,0,26.703834,-0.0059090517,0,-32.50266,-1.8397752e-06,0
0.5,0,26.70336,-0.0059065548,0,-32.493432,-1.9259108e-06,0
0.5,0,26.702946,-0.0059038647,0,-32.484203,-2.0046056e-06,0
0.5,0,26.702291,-0.0058898469,0,-32.474975,-2.0729202e-06,0
0.5,0,26.70162,-0.0058620331,0,-32.465746,-2.130222e-06,0
0.5,0,26.701095,-0.0058203338,0,-32.456518,-2.1788387e-06,0
0.5,0,26.700456,-0.0057638295,0,-32.447289,-2.2218687e-06,0
0.5,0,26.699884,-0.0057067883,0,-32.438061,-2.2623402e-06,0
0.5,0,26.699371,-0.0056953071,0,-32.428832,-2.3053005e-06,0
0.5,0,26.698929,-0.0057381437,0,-32.419604,-2.3553135e-06,0
0.5,0,26.698615,-0.0057966359,0,-32.410375,-2.412751e-06,0
0.5,0,26.698391,-0.005868129,0,-32.401147,-2.4765779e-06,0
0.5,0,26.698242,-0.0059515116,0,-32.391918,-2.5433003e-06,0
0.5,0,26.698116,-0.0060263346,0,-32.38269,-2.6052508e-06,0
0.5,0,26.697978,-0.0060853074,0,-32.373462,-2.6531196e-06,0
0.5,0,26.697814,-0.0061391796,0,-32.364233,-2.6798883e-06,0
0.5,0,26.697621,-0.0062003277,0,-32.355005,-2.6831312e-06,0
0.5,0,26.697418,-0.006267458,0,-32.345776,-2.6646576e-06,0
0.5,0,26.697223,-0.0063224412,0,-32.336548,-2.6282894e-06,0
0.5,0,26.697054,-0.0063458369,0,-32.327319,-2.5779598e-06,0
0.5,0,26.696911,-0.0063326314,0,-32.318091,-2.5166511e-06,0
0.5,0,26.696791,-0.0062962165,0,-32.308862,-2.4465504e-06,0
0.5,0,26.696632,-0.0063052095,0,-32.299634,-2.3713921e-06,0
0.5,0,26.696223,-0.0063597787,0,-32.290405,-2.2910479e-06,0
0.5,0,26.695652,-0.0063230667,0,-32.281177,-2.1977125e-06,0
0.5,0,26.695271,-0.006206633,0,-32.271948,-2.0894835e-06,0
0.5,0,26.695046,-0.0061511339,0,-32.26272,-1.9724938e-06,0
0.5,0,26.69485,-0.0061671031,0,-32.253491,-1.850361e-06,0
0.5,0,26.694732,-0.0061988098,0,-32.244263,-1.7250916e-06,0
0.5,0,26.694602,-0.0062372769,0,-32.235035,-1.5998899e-06,0
0.5,0,26.694476,-0.00628542,0,-32.225806,-1.4777069e-06,0
0.5,0,26.694749,-0.0063493809,0,-32.216578,-1.3604084e-06,0
0.5,0,26.694836,-0.0064062155,0,-32.207349,-1.2495847e-06,0
0.5,0,26.69456,-0.0064292568,0,-32.198121,-1.1466554e-06,0
0.5,0,26.694485,-0.006427516,0,-32.188892,-1.0526113e-06,0
0.5,0,26.694422,-0.0063965843,0,-32.179664,-9.6849745e-07,0
0.5,0,26.694264,-0.0063235703,0,-32.170435,-8.9529116e-07,0
0.5,0,26.693979,-0.006201066,0,-32.161207,-8.3322988e-07,0
0.5,0,26.693576,-0.0060372342,0,-32.151978,-7.8163619e-07,0
0.5,0,26.693108,-0.0058524611,0,-32.14275,-7.3964069e-07,0
0.5,0,26.692649,-0.0056691173,0,-32.133521,-7.0660906e-07,0
0.5,0,26.692299,-0.0055064716,0,-32.124293,-6.8166066e-07,0
0.5,0,26.692127,-0.005378877,0,-32.115064,-6.6332488e-07,0
0.5,0,26.692091,-0.0052962214,0,-32.105836,-6.5044755e-07,0
0.5,0,26.692086,-0.0052610849,0,-32.096608,-6.4334898e-07,0
0.5,0,26.692039,-0.0052697901,0,-32.087379,-6.4338778e-07,0
0.5,0,26.691913,-0.0053124912,0,-32.078151,-6.5219832e-07,0
0.5,0,26.691678,-0.0053687194,0,-32.068922,-6.720895e-07,0
0.5,0,26.691332,-0.0054171602,0,-32.059694,-7.0580788e-07,0
0.5,0,26.690911,-0.005449121,0,-32.050465,-7.5516602e-07,0
0.5,0,26.690464,-0.0054628944,0,-32.041237,-8.2033039e-07,0
0.5,0,26.690013,-0.0054298725,0,-32.032008,-9.010603e-07,0
0.5,0,26.689637,-0.0053283546,0,-32.02278,-9.9889925e-07,0
0.5,0,26.68938,-0.0052350852,0,-32.013551,-1.1099624e-06,0
0.5,0,26.689112,-0.0052069172,0,-32.004323,-1.2240335e-06,0
0.5,0,26.688839,-0.0051822081,0,-31.995094,-1.3406231e-06,0
0.5,0,26.688657,-0.0051215327,0,-31.985866,-1.4625418e-06,0
0.5,0,26.688521,-0.0050509221,0,-31.976637,-1.586325e-06,0
0.5,0,26.688394,-0.0049935581,0,-31.967409,-1.7096214e-06,0
0.5,0,26.688295,-0.0049572384,0,-31.958181,-1.8318405e-06,0
0.5,0,26.688228,-0.0049475396,0,-31.948952,-1.9521634e-06,0
0.5,0,26.688186,-0.0049669407,0,-31.939724,-2.0690739e-06,0
0.5,0,26.688147,-0.0050138849,0,-31.930495,-2.1812057e-06,0
0.5,0,26.688083,-0.0050837056,0,-31.921267,-2.2876495e-06,0
0.5,0,26.687985,-0.0051694584,0,-31.912038,-2.3873235e-06,0
0.5,0,26.687747,-0.0052678747,0,-31.90281,-2.4782665e-06,0
0.5,0,26.686846,-0.0053806545,0,-31.893581,-2.5580493e-06,0
0.5,0,26.684984,-0.0054733493,0,-31.884353,-2.6259116e-06,0
0.5,0,26.683761,-0.0055526029,0,-31.875124,-2.6832129e-06,0
0.5,0,26.683549,-0.0056385217,0,-31.865896,-2.7327412e-06,0
0.5,0,26.683307,-0.0056859986,0,-31.856667,-2.7785981e-06,0
0.5,0,26.68311,-0.005665641,0,-31.847439,-2.8265747e-06,0
0.5,0,26.682939,-0.0055818995,0,-31.83821,-2.8848745e-06,0
0.5,0,26.682829,-0.0054557501,0,-31.828982,-2.9627794e-06,0
0.5,0,26.682802,-0.005304497,0,-31.819754,-3.0681599e-06,0
0.5,0,26.682902,-0.0051450636,0,-31.810525,-3.204924e-06,0
0.5,0,26.683199,-0.0049988707,0,-31.801297,-3.3721764e-06,0
0.5,0,26.683654,-0.0048876691,0,-31.792068,-3.5658352e-06,0
0.5,0,26.684187,-0.0048252477,0,-31.78284,-3.7798404e-06,0
0.5,0,26.684637,-0.0048148023,0,-31.773611,-4.0062305e-06,0
0.5,0,26.684821,-0.0048508461,0,-31.764383,-4.2360932e-06,0
0.5,0,26.684623,-0.0049203209,0,-31.755154,-4.4611714e-06,0
0.5,0,26.684061,-0.0050055088,0,-31.745926,-4.6749757e-06,0
0.5,0,26.683292,-0.0050884017,0,-31.736697,-4.8732932e-06,0
0.5,0,26.682478,-0.0051519845,0,-31.727469,-5.0539939e-06,0
0.5,0,26.681755,-0.0051857489,0,-31.71824,-5.217189e-06,0
0.5,0,26.681239,-0.0052318435,0,-31.709012,-5.3672008e-06,0
