"f","p","u.x:0","u.x:1","u.x:2","Points:0","Points:1","Points:2"
0.5,0,26.346124,-0.012391963,0,-36.941553,-1.3080577e-05,0
0.5,0,26.348776,-0.01186872,0,-36.932324,-1.3286725e-05,0
0.5,0,26.351513,-0.011354485,0,-36.923096,-1.3517982e-05,0
0.5,0,26.354436,-0.010897435,0,-36.913867,-1.3769291e-05,0
0.5,0,26.357614,-0.010537638,0,-36.904639,-1.4026071e-05,0
0.5,0,26.361087,-0.010306424,0,-36.89541,-1.4267112e-05,0
0.5,0,26.364876,-0.010223268,0,-36.886182,-1.4469924e-05,0
0.5,0,26.368993,-0.010295974,0,-36.876953,-1.4615905e-05,0
0.5,0,26.37343,-0.010515591,0,-36.867725,-1.4693703e-05,0
0.5,0,26.378127,-0.010849851,0,-36.858496,-1.4700853e-05,0
0.5,0,26.382949,-0.011244108,0,-36.849268,-1.4644034e-05,0
0.5,0,26.38769,-0.011626027,0,-36.840039,-1.4538516e-05,0
0.5,0,26.392106,-0.011911486,0,-36.830811,-1.4407089e-05,0
0.5,0,26.395959,-0.012017458,0,-36.821583,-1.4277083e-05,0
0.5,0,26.399059,-0.01188753,0,-36.812354,-1.4175234e-05,0
0.5,0,26.401312,-0.01151705,0,-36.803126,-1.4122303e-05,0
0.5,0,26.402745,-0.010971531,0,-36.793897,-1.4130153e-05,0
0.5,0,26.403516,-0.010374876,0,-36.784669,-1.420147e-05,0
0.5,0,26.403941,-0.0098575208,0,-36.77544,-1.43295e-05,0
0.5,0,26.404466,-0.009520868,0,-36.766212,-1.4498788e-05,0
0.5,0,26.40552,-0.0093924157,0,-36.756983,-1.4683126e-05,0
0.5,0,26.407413,-0.0094820904,0,-36.747755,-1.4854537e-05,0
0.5,0,26.410246,-0.0097685604,0,-36.738526,-1.4994788e-05,0
0.5,0,26.413901,-0.010143145,0,-36.729298,-1.5096112e-05,0
0.5,0,26.418123,-0.010499443,0,-36.720069,-1.5168197e-05,0
0.5,0,26.422536,-0.010799831,0,-36.710841,-1.5235984e-05,0
0.5,0,26.426665,-0.011043144,0,-36.701612,-1.5327684e-05,0
0.5,0,26.430062,-0.011209352,0,-36.692384,-1.5467919e-05,0
0.5,0,26.432448,-0.011290298,0,-36.683156,-1.567084e-05,0
0.5,0,26.433838,-0.011321852,0,-36.673927,-1.5934524e-05,0
0.5,0,26.434569,-0.011381104,0,-36.664699,-1.6243228e-05,0
0.5,0,26.435211,-0.011547686,0,-36.65547,-1.657697e-05,0
0.5,0,26.436348,-0.011849382,0,-36.646242,-1.692107e-05,0
0.5,0,26.43838,-0.012220191,0,-36.637013,-1.7268093e-05,0
0.5,0,26.44169,-0.012521293,0,-36.627785,-1.7612276e-05,0
0.5,0,26.444461,-0.012686196,0,-36.618556,-1.7944934e-05,0
0.5,0,26.44331,-0.012572625,0,-36.609328,-1.8262785e-05,0
0.5,0,26.444934,-0.012337099,0,-36.600099,-1.8581525e-05,0
0.5,0,26.451028,-0.012201168,0,-36.590871,-1.8918717e-05,0
0.5,0,26.45562,-0.012070789,0,-36.581642,-1.9279578e-05,0
0.5,0,26.459174,-0.011951452,0,-36.572414,-1.9668003e-05,0
0.5,0,26.461663,-0.011851943,0,-36.563185,-2.0088591e-05,0
0.5,0,26.463158,-0.011777953,0,-36.553957,-2.0543716e-05,0
0.5,0,26.463954,-0.011731507,0,-36.544729,-2.1033119e-05,0
0.5,0,26.464114,-0.011694255,0,-36.5355,-2.1556146e-05,0
0.5,0,26.463637,-0.011636535,0,-36.526272,-2.2114061e-05,0
0.5,0,26.462675,-0.011532652,0,-36.517043,-2.2711092e-05,0
0.5,0,26.461454,-0.011375758,0,-36.507815,-2.3352961e-05,0
0.5,0,26.460142,-0.011176511,0,-36.498586,-2.4044306e-05,0
0.5,0,26.458798,-0.010953807,0,-36.489358,-2.4786575e-05,0
0.5,0,26.457421,-0.01073061,0,-36.480129,-2.5576066e-05,0
0.5,0,26.456029,-0.010528246,0,-36.470901,-2.640276e-05,0
0.5,0,26.454681,-0.010360562,0,-36.461672,-2.725081e-05,0
0.5,0,26.453466,-0.010232651,0,-36.452444,-2.8100275e-05,0
0.5,0,26.452477,-0.010145291,0,-36.443215,-2.8929358e-05,0
0.5,0,26.451808,-0.010101635,0,-36.433987,-2.9716355e-05,0
0.5,0,26.451561,-0.01010701,0,-36.424758,-3.0440837e-05,0
0.5,0,26.451839,-0.010160256,0,-36.41553,-3.1085732e-05,0
0.5,0,26.452737,-0.010248446,0,-36.406302,-3.1640496e-05,0
0.5,0,26.454323,-0.01035218,0,-36.397073,-3.2103343e-05,0
0.5,0,26.456647,-0.010448957,0,-36.387845,-3.2481643e-05,0
0.5,0,26.459753,-0.010511148,0,-36.378616,-3.2790516e-05,0
0.5,0,26.463685,-0.010507587,0,-36.369388,-3.3050125e-05,0
0.5,0,26.468491,-0.010409848,0,-36.360159,-3.3282388e-05,0
0.5,0,26.474196,-0.010201177,0,-36.350931,-3.3507774e-05,0
0.5,0,26.480746,-0.0098841052,0,-36.341702,-3.3742484e-05,0
0.5,0,26.487957,-0.0094830799,0,-36.332474,-3.3996037e-05,0
0.5,0,26.495481,-0.0090410464,0,-36.323245,-3.4269442e-05,0
0.5,0,26.502837,-0.0086127741,0,-36.314017,-3.4554683e-05,0
0.5,0,26.509489,-0.0082556147,0,-36.304788,-3.4836101e-05,0
0.5,0,26.514948,-0.0080145329,0,-36.29556,-3.5093092e-05,0
0.5,0,26.51888,-0.0079046572,0,-36.286331,-3.5303064e-05,0
0.5,0,26.521176,-0.0079049876,0,-36.277103,-3.5444638e-05,0
0.5,0,26.521964,-0.0079680581,0,-36.267875,-3.5501315e-05,0
0.5,0,26.521577,-0.0080318629,0,-36.258646,-3.5465045e-05,0
0.5,0,26.520476,-0.0080254165,0,-36.249418,-3.5337838e-05,0
0.5,0,26.51917,-0.0078946669,0,-36.240189,-3.513186e-05,0
0.5,0,26.518124,-0.0076303781,0,-36.230961,-3.4867316e-05,0
0.5,0,26.517692,-0.0072638267,0,-36.221732,-3.456944e-05,0
0.5,0,26.51807,-0.0068290853,0,-36.212504,-3.4265228e-05,0
0.5,0,26.519297,-0.0063612124,0,-36.203275,-3.3977902e-05,0
0.5,0,26.521317,-0.0059208855,0,-36.194047,-3.372159e-05,0
0.5,0,26.524021,-0.0055619362,0,-36.184818,-3.3498965e-05,0
0.5,0,26.527275,-0.0053141143,0,-36.17559,-3.3303671e-05,0
0.5,0,26.530953,-0.0051607515,0,-36.166361,-3.3124665e-05,0
0.5,0,26.534967,-0.0050567956,0,-36.157133,-3.2953243e-05,0
0.5,0,26.539255,-0.0049706386,0,-36.147904,-3.2786411e-05,0
0.5,0,26.54379,-0.0048813457,0,-36.138676,-3.2624147e-05,0
0.5,0,26.548572,-0.0047839959,0,-36.129448,-3.2467281e-05,0
0.5,0,26.55358,-0.0046836724,0,-36.120219,-3.2315784e-05,0
0.5,0,26.558709,-0.0045884207,0,-36.110991,-3.2168027e-05,0
0.5,0,26.563729,-0.0045057394,0,-36.101762,-3.2020381e-05,0
0.5,0,26.568306,-0.0044418014,0,-36.092534,-3.1867067e-05,0
0.5,0,26.572098,-0.0043999594,0,-36.083305,-3.1700702e-05,0
0.5,0,26.574867,-0.004379097,0,-36.074077,-3.1513332e-05,0
0.5,0,26.57656,-0.0043750625,0,-36.064848,-3.1297753e-05,0
0.5,0,26.577323,-0.0043817552,0,-36.05562,-3.1048675e-05,0
0.5,0,26.577458,-0.0043912634,0,-36.046391,-3.0763228e-05,0
0.5,0,26.577341,-0.0043969463,0,-36.037163,-3.0440934e-05,0
0.5,0,26.577352,-0.0044023599,0,-36.027934,-3.0084134e-05,0
0.5,0,26.577818,-0.0044250516,0,-36.018706,-2.96998e-05,0
0.5,0,26.578967,-0.0044740153,0,-36.009477,-2.930051e-05,0
0.5,0,26.580908,-0.0045163225,0,-36.000249,-2.8900959e-05,0
0.5,0,26.58364,-0.0044836119,0,-35.991021,-2.8510924e-05,0
0.5,0,26.587035,-0.0043314297,0,-35.981792,-2.8132156e-05,0
0.5,0,26.590893,-0.0040853149,0,-35.972564,-2.7763711e-05,0
0.5,0,26.594945,-0.0038172759,0,-35.963335,-2.7409475e-05,0
0.5,0,26.598795,-0.0035794996,0,-35.954107,-2.7078335e-05,0
0.5,0,26.602211,-0.0033762711,0,-35.944878,-2.6776984e-05,0
0.5,0,26.605229,-0.0031942837,0,-35.93565,-2.6504912e-05,0
0.5,0,26.607789,-0.0030350292,0,-35.926421,-2.6256631e-05,0
0.5,0,26.609719,-0.0029272559,0,-35.917193,-2.6025073e-05,0
0.5,0,26.61093,-0.0029152424,0,-35.907964,-2.5800747e-05,0
0.5,0,26.611363,-0.0030198367,0,-35.898736,-2.5571677e-05,0
0.5,0,26.611026,-0.0032169366,0,-35.889507,-2.5327477e-05,0
0.5,0,26.610145,-0.0034715651,0,-35.880279,-2.5061939e-05,0
0.5,0,26.609057,-0.003773264,0,-35.87105,-2.4770925e-05,0
0.5,0,26.607999,-0.0041159588,0,-35.861822,-2.4449505e-05,0
0.5,0,26.607078,-0.0044599768,0,-35.852594,-2.4093009e-05,0
0.5,0,26.606359,-0.0047372263,0,-35.843365,-2.3701411e-05,0
0.5,0,26.60589,-0.0048932568,0,-35.834137,-2.3282137e-05,0
0.5,0,26.605707,-0.0049142502,0,-35.824908,-2.28484e-05,0
0.5,0,26.605824,-0.0048107414,0,-35.81568,-2.2416315e-05,0
0.5,0,26.606218,-0.0045922314,0,-35.806451,-2.2003559e-05,0
0.5,0,26.606825,-0.004277514,0,-35.797223,-2.16272e-05,0
0.5,0,26.607544,-0.0039074265,0,-35.787994,-2.129886e-05,0
0.5,0,26.608262,-0.0035342327,0,-35.778766,-2.1020127e-05,0
0.5,0,26.60889,-0.0032070947,0,-35.769537,-2.0782395e-05,0
0.5,0,26.609378,-0.0029633749,0,-35.760309,-2.0570848e-05,0
0.5,0,26.609731,-0.0028279623,0,-35.75108,-2.0368552e-05,0
0.5,0,26.610029,-0.0028128673,0,-35.741852,-2.0158029e-05,0
0.5,0,26.610396,-0.0029113016,0,-35.732623,-1.9922974e-05,0
0.5,0,26.610961,-0.0030978906,0,-35.723395,-1.965207e-05,0
0.5,0,26.611849,-0.0033418344,0,-35.714167,-1.9341897e-05,0
0.5,0,26.613173,-0.0036130394,0,-35.704938,-1.8996986e-05,0
0.5,0,26.615018,-0.0038788601,0,-35.69571,-1.8627898e-05,0
0.5,0,26.617443,-0.004107188,0,-35.686481,-1.8248533e-05,0
0.5,0,26.620465,-0.0042731365,0,-35.677253,-1.7873354e-05,0
0.5,0,26.624027,-0.0043603244,0,-35.668024,-1.7515682e-05,0
0.5,0,26.627982,-0.0043586916,0,-35.658796,-1.7187689e-05,0
0.5,0,26.632095,-0.0042658661,0,-35.649567,-1.6900937e-05,0
0.5,0,26.636095,-0.0040901529,0,-35.640339,-1.6665223e-05,0
0.5,0,26.639751,-0.0038511554,0,-35.63111,-1.6485697e-05,0
0.5,0,26.642903,-0.0035710067,0,-35.621882,-1.63615e-05,0
0.5,0,26.645445,-0.0032671912,0,-35.612653,-1.6286501e-05,0
0.5,0,26.647328,-0.0029650979,0,-35.603425,-1.6250261e-05,0
0.5,0,26.648522,-0.0027073992,0,-35.594196,-1.6239164e-05,0
0.5,0,26.648997,-0.0025410721,0,-35.584968,-1.6236943e-05,0
0.5,0,26.648763,-0.0024985576,0,-35.57574,-1.6223602e-05,0
0.5,0,26.647863,-0.0025823876,0,-35.566511,-1.6176545e-05,0
0.5,0,26.646359,-0.002765244,0,-35.557283,-1.6075567e-05,0
0.5,0,26.64434,-0.003017289,0,-35.548054,-1.5906788e-05,0
0.5,0,26.641919,-0.0033200291,0,-35.538826,-1.5663267e-05,0
0.5,0,26.639206,-0.0036506144,0,-35.529597,-1.5344872e-05,0
0.5,0,26.636299,-0.0039704381,0,-35.520369,-1.4957874e-05,0
0.5,0,26.633283,-0.0042310287,0,-35.51114,-1.4512825e-05,0
0.5,0,26.630223,-0.0043906899,0,-35.501912,-1.4021881e-05,0
0.5,0,26.627159,-0.0044301583,0,-35.492683,-1.3497586e-05,0
0.5,0,26.624103,-0.0043621141,0,-35.483455,-1.2952868e-05,0
0.5,0,26.621075,-0.0042291202,0,-35.474226,-1.2401532e-05,0
0.5,0,26.618066,-0.0040861556,0,-35.464998,-1.185846e-05,0
0.5,0,26.615065,-0.0039705383,0,-35.455769,-1.1336522e-05,0
0.5,0,26.612227,-0.0038897676,0,-35.446541,-1.0840287e-05,0
0.5,0,26.608845,-0.0038586987,0,-35.437312,-1.0362883e-05,0
0.5,0,26.603483,-0.0038147077,0,-35.428084,-9.8919514e-06,0
0.5,0,26.599545,-0.0038045946,0,-35.418856,-9.419814e-06,0
0.5,0,26.598096,-0.0038946571,0,-35.409627,-8.9376641e-06,0
0.5,0,26.596419,-0.0040080209,0,-35.400399,-8.4306838e-06,0
0.5,0,26.59478,-0.0041239506,0,-35.39117,-7.8871905e-06,0
0.5,0,26.593135,-0.0042331686,0,-35.381942,-7.3029763e-06,0
0.5,0,26.591437,-0.0043309307,0,-35.372713,-6.6816811e-06,0
0.5,0,26.589728,-0.004413944,0,-35.363485,-6.0333024e-06,0
0.5,0,26.58797,-0.0044727211,0,-35.354256,-5.3710352e-06,0
0.5,0,26.586155,-0.0044990652,0,-35.345028,-4.7079775e-06,0
0.5,0,26.584418,-0.004491236,0,-35.335799,-4.0554278e-06,0
0.5,0,26.582992,-0.0044556128,0,-35.326571,-3.4224076e-06,0
0.5,0,26.582091,-0.0044056731,0,-35.317342,-2.8161256e-06,0
0.5,0,26.581808,-0.0043534345,0,-35.308114,-2.2436226e-06,0
0.5,0,26.582134,-0.004297979,0,-35.298885,-1.7123137e-06,0
0.5,0,26.583006,-0.0042219436,0,-35.289657,-1.2276638e-06,0
0.5,0,26.584372,-0.0041222598,0,-35.280429,-7.906571e-07,0
0.5,0,26.586285,-0.0040024072,0,-35.2712,-3.9975426e-07,0
0.5,0,26.58885,-0.0038122747,0,-35.261972,-5.0182219e-08,0
0.5,0,26.589379,-0.0037663681,0,-35.260485,-2.5804012e-15,0
0.5,0,26.62954,-0.0035175953,0,-34.985118,-7.7326393e-08,0
0.5,0,26.63073,-0.003464503,0,-34.988721,-2.5804012e-15,0
0.5,0,26.626667,-0.0036789885,0,-34.975889,-2.0635218e-07,0
0.5,0,26.623925,-0.003820289,0,-34.966661,-2.6641244e-07,0
0.5,0,26.621061,-0.0039195487,0,-34.957432,-2.6020686e-07,0
0.5,0,26.61791,-0.0039433553,0,-34.948204,-2.0084247e-07,0
0.5,0,26.61468,-0.0038602806,0,-34.938975,-1.1102261e-07,0
0.5,0,26.611847,-0.0036506052,0,-34.929747,-1.7456244e-08,0
0.5,0,26.611373,-0.0035810487,0,-34.927626,-2.5804012e-15,0
0.5,0,26.606416,-0.0018848857,0,-34.874376,-7.1747366e-08,0
0.5,0,26.606898,-0.0019521605,0,-34.882713,-2.5804012e-15,0
0.5,0,26.605735,-0.0019680457,0,-34.865148,-1.4561404e-07,0
0.5,0,26.604933,-0.0021356989,0,-34.855919,-2.0068746e-07,0
0.5,0,26.60443,-0.0023323306,0,-34.846691,-2.23406e-07,0
0.5,0,26.603627,-0.0025305005,0,-34.837462,-1.9694591e-07,0
0.5,0,26.603182,-0.0027234871,0,-34.828234,-1.0849889e-07,0
0.5,0,26.603567,-0.0028204255,0,-34.821939,-2.5804012e-15,0
0.5,0,26.549576,-0.0058138725,0,-29.429581,-3.6091954e-08,0
0.5,0,26.548875,-0.0057392783,0,-29.435535,-2.5804012e-15,0
0.5,0,26.550892,-0.0059091703,0,-29.420352,-9.9983997e-08,0
0.5,0,26.552285,-0.0060016423,0,-29.411124,-1.7449124e-07,0
0.5,0,26.553626,-0.0060985666,0,-29.401895,-2.6209667e-07,0
0.5,0,26.55485,-0.0061982989,0,-29.392667,-3.6382785e-07,0
0.5,0,26.555962,-0.0062881365,0,-29.383438,-4.7788365e-07,0
0.5,0,26.55702,-0.006356133,0,-29.37421,-6.0064952e-07,0
0.5,0,26.558109,-0.006402292,0,-29.364981,-7.2918801e-07,0
0.5,0,26.559333,-0.0064314632,0,-29.355753,-8.6298143e-07,0
0.5,0,26.56076,-0.0064425561,0,-29.346524,-1.0034775e-06,0
0.5,0,26.562333,-0.0064320396,0,-29.337296,-1.1521493e-06,0
0.5,0,26.563944,-0.006402519,0,-29.328067,-1.3090571e-06,0
0.5,0,26.565577,-0.0063633648,0,-29.318839,-1.4729095e-06,0
0.5,0,26.56718,-0.0063250597,0,-29.309611,-1.641698e-06,0
0.5,0,26.568559,-0.0062943355,0,-29.300382,-1.8129655e-06,0
0.5,0,26.569562,-0.0062728358,0,-29.291154,-1.9839881e-06,0
0.5,0,26.570221,-0.0062583106,0,-29.281925,-2.1522714e-06,0
0.5,0,26.570687,-0.0062476508,0,-29.272697,-2.3161175e-06,0
0.5,0,26.571123,-0.0062397021,0,-29.263468,-2.4749259e-06,0
0.5,0,26.571692,-0.0062350066,0,-29.25424,-2.6291862e-06,0
0.5,0,26.572557,-0.0062332965,0,-29.245011,-2.7800823e-06,0
0.5,0,26.573837,-0.00623169,0,-29.235783,-2.9286599e-06,0
0.5,0,26.575547,-0.0062250323,0,-29.226554,-3.0750215e-06,0
0.5,0,26.577583,-0.0062088829,0,-29.217326,-3.218216e-06,0
0.5,0,26.579745,-0.0061840742,0,-29.208097,-3.3568293e-06,0
0.5,0,26.581779,-0.0061584861,0,-29.198869,-3.4896536e-06,0
0.5,0,26.583418,-0.0061431477,0,-29.18964,-3.6159592e-06,0
0.5,0,26.584423,-0.0061460243,0,-29.180412,-3.7353637e-06,0
0.5,0,26.584622,-0.0061689832,0,-29.171184,-3.8475131e-06,0
0.5,0,26.583937,-0.0062091919,0,-29.161955,-3.9518218e-06,0
0.5,0,26.582407,-0.0062620346,0,-29.152727,-4.047441e-06,0
0.5,0,26.580183,-0.0063228938,0,-29.143498,-4.1334488e-06,0
0.5,0,26.577506,-0.0063875477,0,-29.13427,-4.2091121e-06,0
0.5,0,26.574671,-0.0064520021,0,-29.125041,-4.2740787e-06,0
0.5,0,26.57198,-0.0065123606,0,-29.115813,-4.3284623e-06,0
0.5,0,26.569691,-0.0065646969,0,-29.106584,-4.3728695e-06,0
0.5,0,26.567972,-0.0066046804,0,-29.097356,-4.408417e-06,0
0.5,0,26.566868,-0.0066273156,0,-29.088127,-4.4367219e-06,0
0.5,0,26.566309,-0.0066274562,0,-29.078899,-4.459802e-06,0
0.5,0,26.566144,-0.0066011991,0,-29.06967,-4.4798643e-06,0
0.5,0,26.566187,-0.0065473913,0,-29.060442,-4.4990833e-06,0
0.5,0,26.566231,-0.0064683588,0,-29.051213,-4.5194552e-06,0
0.5,0,26.566041,-0.006369663,0,-29.041985,-4.5426478e-06,0
0.5,0,26.56541,-0.0062591131,0,-29.032757,-4.5697197e-06,0
0.5,0,26.564255,-0.0061452753,0,-29.023528,-4.60071e-06,0
0.5,0,26.562667,-0.0060363652,0,-29.0143,-4.6343368e-06,0
0.5,0,26.560841,-0.0059406969,0,-29.005071,-4.6681525e-06,0
0.5,0,26.558957,-0.0058681019,0,-28.995843,-4.6993442e-06,0
0.5,0,26.557126,-0.005829016,0,-28.986614,-4.7258642e-06,0
0.5,0,26.555432,-0.0058286305,0,-28.977386,-4.7470693e-06,0
0.5,0,26.553931,-0.0058594697,0,-28.968157,-4.763107e-06,0
0.5,0,26.552748,-0.0058997498,0,-28.958929,-4.7730991e-06,0
0.5,0,26.551893,-0.0059356478,0,-28.9497,-4.7744568e-06,0
0.5,0,26.551466,-0.0059787106,0,-28.940472,-4.7652392e-06,0
0.5,0,26.551468,-0.0060423701,0,-28.931243,-4.7464921e-06,0
0.5,0,26.551763,-0.006124005,0,-28.922015,-4.7210572e-06,0
0.5,0,26.552452,-0.0062156585,0,-28.912786,-4.6904934e-06,0
0.5,0,26.553565,-0.0063126024,0,-28.903558,-4.65433e-06,0
0.5,0,26.555013,-0.0064061099,0,-28.89433,-4.6122359e-06,0
0.5,0,26.556595,-0.0064853403,0,-28.885101,-4.5653623e-06,0
0.5,0,26.558107,-0.0065493114,0,-28.875873,-4.5153705e-06,0
0.5,0,26.559405,-0.0066014148,0,-28.866644,-4.4636073e-06,0
0.5,0,26.560353,-0.0066410596,0,-28.857416,-4.4114665e-06,0
0.5,0,26.560829,-0.0066691566,0,-28.848187,-4.3606972e-06,0
0.5,0,26.560768,-0.0066934399,0,-28.838959,-4.313244e-06,0
0.5,0,26.560189,-0.0067244534,0,-28.82973,-4.2712472e-06,0
0.5,0,26.559211,-0.0067678999,0,-28.820502,-4.2369924e-06,0
0.5,0,26.558029,-0.0068232859,0,-28.811273,-4.2125804e-06,0
0.5,0,26.556876,-0.0068865837,0,-28.802045,-4.1994314e-06,0
0.5,0,26.555954,-0.0069515187,0,-28.792816,-4.1978987e-06,0
0.5,0,26.555388,-0.0070109978,0,-28.783588,-4.2073478e-06,0
0.5,0,26.555233,-0.0070580037,0,-28.774359,-4.2263939e-06,0
0.5,0,26.55546,-0.0070879577,0,-28.765131,-4.2529596e-06,0
0.5,0,26.555897,-0.0071008706,0,-28.755903,-4.2841031e-06,0
0.5,0,26.556265,-0.0071011818,0,-28.746674,-4.3160514e-06,0
0.5,0,26.556334,-0.0070957805,0,-28.737446,-4.3447769e-06,0
0.5,0,26.556036,-0.0070905355,0,-28.728217,-4.3669098e-06,0
0.5,0,26.555442,-0.0070886623,0,-28.718989,-4.3803165e-06,0
0.5,0,26.554671,-0.0070931578,0,-28.70976,-4.3842298e-06,0
0.5,0,26.553842,-0.0071068224,0,-28.700532,-4.3789112e-06,0
0.5,0,26.553056,-0.0071301793,0,-28.691303,-4.3650838e-06,0
0.5,0,26.55239,-0.0071629131,0,-28.682075,-4.3434947e-06,0
0.5,0,26.551885,-0.0072041311,0,-28.672846,-4.314731e-06,0
0.5,0,26.551548,-0.0072527148,0,-28.663618,-4.2793977e-06,0
0.5,0,26.551356,-0.0073104086,0,-28.654389,-4.2380836e-06,0
0.5,0,26.55129,-0.0073804224,0,-28.645161,-4.1912315e-06,0
0.5,0,26.551348,-0.0074621968,0,-28.635932,-4.1395182e-06,0
0.5,0,26.55155,-0.0075497935,0,-28.626704,-4.0843715e-06,0
0.5,0,26.551912,-0.0076345842,0,-28.617476,-4.0278923e-06,0
0.5,0,26.55243,-0.0077083255,0,-28.608247,-3.972139e-06,0
0.5,0,26.553082,-0.0077646674,0,-28.599019,-3.918394e-06,0
0.5,0,26.553823,-0.0078000862,0,-28.58979,-3.8669746e-06,0
0.5,0,26.554575,-0.0078152089,0,-28.580562,-3.8176293e-06,0
0.5,0,26.555244,-0.0078153626,0,-28.571333,-3.7701254e-06,0
0.5,0,26.555745,-0.0078086409,0,-28.562105,-3.7245816e-06,0
0.5,0,26.556036,-0.0078019537,0,-28.552876,-3.6813676e-06,0
0.5,0,26.556121,-0.0077978474,0,-28.543648,-3.6407214e-06,0
0.5,0,26.556035,-0.0077951029,0,-28.534419,-3.6025013e-06,0
0.5,0,26.555836,-0.0077929874,0,-28.525191,-3.566489e-06,0
0.5,0,26.55559,-0.0077949539,0,-28.515962,-3.5332275e-06,0
0.5,0,26.55536,-0.0078077267,0,-28.506734,-3.5047915e-06,0
