"f","p","u.x:0","u.x:1","u.x:2","Points:0","Points:1","Points:2"
0.5,0,26.771676,0.01928239,0,-37.347605,-0.0003228518,0
0.5,0,26.772465,0.020167945,0,-37.338377,-0.00032979084,0
0.5,0,26.772692,0.02107098,0,-37.329148,-0.00033610952,0
0.5,0,26.772817,0.022172189,0,-37.31992,-0.00034172356,0
0.5,0,26.773204,0.023596962,0,-37.310691,-0.00034657559,0
0.5,0,26.774022,0.025374965,0,-37.301463,-0.00035062325,0
0.5,0,26.775238,0.027465338,0,-37.292234,-0.00035382729,0
0.5,0,26.776662,0.029818563,0,-37.283006,-0.00035614681,0
0.5,0,26.778014,0.032424317,0,-37.273777,-0.00035754157,0
0.5,0,26.778992,0.035309753,0,-37.264549,-0.00035797595,0
0.5,0,26.779343,0.038493908,0,-37.25532,-0.00035741807,0
0.5,0,26.778932,0.041940472,0,-37.246092,-0.00035583408,0
0.5,0,26.777781,0.045549553,0,-37.236864,-0.00035318255,0
0.5,0,26.776088,0.049193973,0,-37.227635,-0.00034941499,0
0.5,0,26.774193,0.052775603,0,-37.218407,-0.00034448368,0
0.5,0,26.772498,0.056256724,0,-37.209178,-0.00033835325,0
0.5,0,26.77137,0.059648256,0,-37.19995,-0.0003310097,0
0.5,0,26.771039,0.062975001,0,-37.190721,-0.00032246295,0
0.5,0,26.771529,0.066237629,0,-37.181493,-0.00031274605,0
0.5,0,26.772654,0.069405166,0,-37.172264,-0.00030191426,0
0.5,0,26.774082,0.072444912,0,-37.163036,-0.00029004605,0
0.5,0,26.77546,0.075331641,0,-37.153807,-0.00027724551,0
0.5,0,26.776543,0.078035933,0,-37.144579,-0.00026364011,0
0.5,0,26.777269,0.080512517,0,-37.13535,-0.00024937008,0
0.5,0,26.777766,0.082681765,0,-37.126122,-0.00023457248,0
0.5,0,26.778254,0.084429012,0,-37.116893,-0.00021936738,0
0.5,0,26.778908,0.085629491,0,-37.107665,-0.00020385339,0
0.5,0,26.77974,0.086188584,0,-37.098437,-0.00018811468,0
0.5,0,26.780574,0.086079842,0,-37.089208,-0.00017223512,0
0.5,0,26.781129,0.085361177,0,-37.07998,-0.00015631073,0
0.5,0,26.781171,0.084157313,0,-37.070751,-0.00014045348,0
0.5,0,26.780647,0.082612025,0,-37.061523,-0.00012478606,0
0.5,0,26.779744,0.080830027,0,-37.052294,-0.0001094336,0
0.5,0,26.778816,0.078837891,0,-37.043066,-9.4519399e-05,0
0.5,0,26.778249,0.076592601,0,-37.033837,-8.0166796e-05,0
0.5,0,26.77832,0.074044589,0,-37.024609,-6.6501433e-05,0
0.5,0,26.779121,0.07121258,0,-37.01538,-5.364545e-05,0
0.5,0,26.780575,0.068195649,0,-37.006152,-4.1703443e-05,0
0.5,0,26.782475,0.065075737,0,-36.996923,-3.0751764e-05,0
0.5,0,26.784453,0.061828032,0,-36.987695,-2.0847387e-05,0
0.5,0,26.785557,0.058640193,0,-36.978466,-1.2047592e-05,0
0.5,0,26.784053,0.056166287,0,-36.969238,-4.3823989e-06,0
0.5,0,26.781139,0.053093249,0,-36.963012,-2.5804012e-15,0
0.5,0,26.817484,0.0065246713,0,-36.867725,-5.5290592e-06,0
0.5,0,26.811452,0.0072758298,0,-36.87519,-2.5804012e-15,0
0.5,0,26.823044,0.0045452223,0,-36.858496,-1.3638463e-05,0
0.5,0,26.826917,0.0022063095,0,-36.849268,-2.2930955e-05,0
0.5,0,26.829733,-0.00019825124,0,-36.840039,-3.328991e-05,0
0.5,0,26.831743,-0.0025917711,0,-36.830811,-4.4590843e-05,0
0.5,0,26.833048,-0.0048932949,0,-36.821583,-5.6700209e-05,0
0.5,0,26.833751,-0.0069520057,0,-36.812354,-6.9484891e-05,0
0.5,0,26.834031,-0.0086001407,0,-36.803126,-8.2817944e-05,0
0.5,0,26.834069,-0.0097468449,0,-36.793897,-9.6576398e-05,0
0.5,0,26.833745,-0.010392893,0,-36.784669,-0.00011063899,0
0.5,0,26.833406,-0.01057166,0,-36.77544,-0.00012488197,0
0.5,0,26.832836,-0.010314433,0,-36.766212,-0.00013917065,0
0.5,0,26.832249,-0.0096050685,0,-36.756983,-0.00015335999,0
0.5,0,26.832084,-0.0084526428,0,-36.747755,-0.00016730728,0
0.5,0,26.831501,-0.0070050939,0,-36.738526,-0.00018088367,0
0.5,0,26.829589,-0.0053887607,0,-36.729298,-0.00019396783,0
0.5,0,26.826201,-0.0035563135,0,-36.720069,-0.00020644182,0
0.5,0,26.822451,-0.0014068535,0,-36.710841,-0.00021820683,0
0.5,0,26.819355,0.0010786347,0,-36.701612,-0.00022918656,0
0.5,0,26.817321,0.0038690163,0,-36.692384,-0.00023931475,0
0.5,0,26.816362,0.0069622872,0,-36.683156,-0.00024852914,0
0.5,0,26.816248,0.01036458,0,-36.673927,-0.0002567733,0
0.5,0,26.816597,0.014013082,0,-36.664699,-0.00026399965,0
0.5,0,26.817064,0.017768991,0,-36.65547,-0.00027017273,0
0.5,0,26.817445,0.021493344,0,-36.646242,-0.00027526878,0
0.5,0,26.817709,0.025086044,0,-36.637013,-0.00027927019,0
0.5,0,26.817973,0.02849839,0,-36.627785,-0.0002821599,0
0.5,0,26.818174,0.03175484,0,-36.618556,-0.00028391938,0
0.5,0,26.817431,0.034878849,0,-36.609328,-0.0002845336,0
0.5,0,26.816152,0.037885655,0,-36.600099,-0.00028399738,0
0.5,0,26.815375,0.040854965,0,-36.590871,-0.00028231692,0
0.5,0,26.814956,0.043856841,0,-36.581642,-0.00027951247,0
0.5,0,26.814875,0.046921249,0,-36.572414,-0.00027562255,0
0.5,0,26.815215,0.050066013,0,-36.563185,-0.00027070234,0
0.5,0,26.816241,0.053221838,0,-36.553957,-0.00026481013,0
0.5,0,26.818201,0.056235791,0,-36.544729,-0.00025799214,0
0.5,0,26.82109,0.058999307,0,-36.5355,-0.00025028393,0
0.5,0,26.824717,0.06149441,0,-36.526272,-0.00024172235,0
0.5,0,26.828838,0.06372938,0,-36.517043,-0.00023234986,0
0.5,0,26.833313,0.065715496,0,-36.507815,-0.00022221105,0
0.5,0,26.838168,0.067500202,0,-36.498586,-0.00021135487,0
0.5,0,26.843523,0.069131065,0,-36.489358,-0.00019984587,0
0.5,0,26.849797,0.070633902,0,-36.480129,-0.00018777116,0
0.5,0,26.858305,0.07199597,0,-36.470901,-0.00017523292,0
0.5,0,26.869821,0.073030114,0,-36.461672,-0.00016234213,0
0.5,0,26.877298,0.07376636,0,-36.452444,-0.00014919704,0
0.5,0,26.878994,0.073927081,0,-36.443215,-0.00013589926,0
0.5,0,26.88117,0.073816694,0,-36.433987,-0.0001226297,0
0.5,0,26.882863,0.073679654,0,-36.424758,-0.00010947101,0
0.5,0,26.883235,0.072824044,0,-36.41553,-9.6468985e-05,0
0.5,0,26.88348,0.071358159,0,-36.406302,-8.3783945e-05,0
0.5,0,26.883369,0.069529665,0,-36.397073,-7.1531322e-05,0
0.5,0,26.882911,0.067281056,0,-36.387845,-5.9791443e-05,0
0.5,0,26.882165,0.064616793,0,-36.378616,-4.8655064e-05,0
0.5,0,26.880923,0.061639977,0,-36.369388,-3.822012e-05,0
0.5,0,26.87934,0.058501432,0,-36.360159,-2.8582654e-05,0
0.5,0,26.877345,0.055357667,0,-36.350931,-1.9828307e-05,0
0.5,0,26.873874,0.05252365,0,-36.341702,-1.2037798e-05,0
0.5,0,26.866867,0.05108456,0,-36.332474,-5.2698637e-06,0
0.5,0,26.856003,0.048984111,0,-36.323952,-2.5804012e-15,0
0.5,0,26.862444,0.0037661656,0,-36.240189,-3.0439468e-06,0
0.5,0,26.857109,0.0041073894,0,-36.245361,-2.5804012e-15,0
0.5,0,26.86743,0.0025279996,0,-36.230961,-9.7105213e-06,0
0.5,0,26.868157,0.00027052557,0,-36.221732,-1.7582799e-05,0
0.5,0,26.866018,-0.0020237226,0,-36.212504,-2.6611165e-05,0
0.5,0,26.862026,-0.0041506389,0,-36.203275,-3.6758507e-05,0
0.5,0,26.857088,-0.006319132,0,-36.194047,-4.7957477e-05,0
0.5,0,26.852682,-0.0085958098,0,-36.184818,-6.0106281e-05,0
0.5,0,26.849883,-0.01090968,0,-36.17559,-7.3087498e-05,0
0.5,0,26.848818,-0.013184503,0,-36.166361,-8.6778711e-05,0
0.5,0,26.84895,-0.015311026,0,-36.157133,-0.00010105823,0
0.5,0,26.849587,-0.017096853,0,-36.147904,-0.00011581672,0
0.5,0,26.850282,-0.018365139,0,-36.138676,-0.00013096205,0
0.5,0,26.850883,-0.019076713,0,-36.129448,-0.00014640662,0
0.5,0,26.851443,-0.019321493,0,-36.120219,-0.00016204957,0
0.5,0,26.852086,-0.019205988,0,-36.110991,-0.00017777067,0
0.5,0,26.852902,-0.018770477,0,-36.101762,-0.0001934381,0
0.5,0,26.853901,-0.01798911,0,-36.092534,-0.00020892069,0
0.5,0,26.855009,-0.016823414,0,-36.083305,-0.00022409435,0
0.5,0,26.856087,-0.015278978,0,-36.074077,-0.00023883882,0
0.5,0,26.856975,-0.013415422,0,-36.064848,-0.00025303033,0
0.5,0,26.857628,-0.011305451,0,-36.05562,-0.000266539,0
0.5,0,26.858094,-0.0089887492,0,-36.046391,-0.00027923421,0
0.5,0,26.858571,-0.0064503707,0,-36.037163,-0.00029099443,0
0.5,0,26.85917,-0.0036304388,0,-36.027934,-0.000301714,0
0.5,0,26.85989,-0.00047222641,0,-36.018706,-0.00031130423,0
0.5,0,26.860734,0.0030365763,0,-36.009477,-0.00031969075,0
0.5,0,26.861556,0.0068623437,0,-36.000249,-0.00032680978,0
0.5,0,26.862265,0.010938997,0,-35.991021,-0.00033260425,0
0.5,0,26.862832,0.015189749,0,-35.981792,-0.00033702173,0
0.5,0,26.863202,0.019553407,0,-35.972564,-0.00034001687,0
0.5,0,26.863292,0.023991972,0,-35.963335,-0.00034155631,0
0.5,0,26.863066,0.028478725,0,-35.954107,-0.0003416223,0
0.5,0,26.862611,0.03298602,0,-35.944878,-0.00034021422,0
0.5,0,26.862102,0.037478747,0,-35.93565,-0.00033734833,0
0.5,0,26.861722,0.041911122,0,-35.926421,-0.00033305626,0
0.5,0,26.861613,0.046227921,0,-35.917193,-0.00032738303,0
0.5,0,26.861871,0.050369249,0,-35.907964,-0.00032038493,0
0.5,0,26.862565,0.054276611,0,-35.898736,-0.00031212783,0
0.5,0,26.86372,0.057899977,0,-35.889507,-0.00030268606,0
0.5,0,26.865302,0.061203691,0,-35.880279,-0.00029214225,0
0.5,0,26.867195,0.06416759,0,-35.87105,-0.00028058767,0
0.5,0,26.869216,0.066782029,0,-35.861822,-0.00026812224,0
0.5,0,26.871141,0.069040215,0,-35.852594,-0.0002548536,0
0.5,0,26.87275,0.070933008,0,-35.843365,-0.00024089516,0
0.5,0,26.873862,0.072449457,0,-35.834137,-0.00022636351,0
0.5,0,26.874368,0.073583286,0,-35.824908,-0.00021137584,0
0.5,0,26.874266,0.074341334,0,-35.81568,-0.00019604801,0
0.5,0,26.873685,0.074748007,0,-35.806451,-0.00018049393,0
0.5,0,26.872876,0.074841415,0,-35.797223,-0.00016482643,0
0.5,0,26.872168,0.074661774,0,-35.787994,-0.0001491593,0
0.5,0,26.871899,0.074236853,0,-35.778766,-0.00013360926,0
0.5,0,26.872347,0.073569537,0,-35.769537,-0.00011829676,0
0.5,0,26.873676,0.072630701,0,-35.760309,-0.00010334488,0
0.5,0,26.875918,0.071358253,0,-35.75108,-8.8877098e-05,0
0.5,0,26.878973,0.069667927,0,-35.741852,-7.5015089e-05,0
0.5,0,26.882622,0.067486796,0,-35.732623,-6.1876499e-05,0
0.5,0,26.886547,0.06480986,0,-35.723395,-4.9570368e-05,0
0.5,0,26.890356,0.061749611,0,-35.714167,-3.8188659e-05,0
0.5,0,26.89356,0.058508444,0,-35.704938,-2.7798212e-05,0
0.5,0,26.895436,0.055320025,0,-35.69571,-1.8447464e-05,0
0.5,0,26.894437,0.052737755,0,-35.686481,-1.0186159e-05,0
0.5,0,26.888381,0.05116403,0,-35.677253,-3.0554648e-06,0
0.5,0,26.882909,0.049129044,0,-35.672493,-2.5804012e-15,0
0.5,0,26.889775,0.0040211556,0,-35.594196,-2.7070403e-06,0
0.5,0,26.885227,0.0048479418,0,-35.59827,-2.5804012e-15,0
0.5,0,26.894763,0.001633748,0,-35.584968,-1.0352893e-05,0
0.5,0,26.894602,-0.0019069273,0,-35.57574,-1.946081e-05,0
0.5,0,26.89171,-0.0057287833,0,-35.566511,-2.995347e-05,0
0.5,0,26.888275,-0.0093126596,0,-35.557283,-4.1782126e-05,0
0.5,0,26.885674,-0.012714185,0,-35.548054,-5.4870584e-05,0
0.5,0,26.884291,-0.016012743,0,-35.538826,-6.9103782e-05,0
0.5,0,26.883788,-0.019147194,0,-35.529597,-8.4347692e-05,0
0.5,0,26.883616,-0.022032688,0,-35.520369,-0.00010046401,0
0.5,0,26.883419,-0.02461237,0,-35.51114,-0.00011731107,0
0.5,0,26.883146,-0.026777385,0,-35.501912,-0.00013475128,0
0.5,0,26.882965,-0.028370154,0,-35.492683,-0.00015266241,0
0.5,0,26.88308,-0.029298154,0,-35.483455,-0.00017093447,0
0.5,0,26.883719,-0.029599182,0,-35.474226,-0.00018945196,0
0.5,0,26.884993,-0.029390529,0,-35.464998,-0.00020807931,0
0.5,0,26.887058,-0.028771196,0,-35.455769,-0.00022666311,0
0.5,0,26.89055,-0.027763299,0,-35.446541,-0.00024504689,0
0.5,0,26.89706,-0.02635331,0,-35.437312,-0.00026308207,0
0.5,0,26.907005,-0.024668815,0,-35.428084,-0.0002806296,0
0.5,0,26.914659,-0.022679323,0,-35.418856,-0.00029754992,0
0.5,0,26.918639,-0.020265569,0,-35.409627,-0.00031370113,0
0.5,0,26.922275,-0.017493987,0,-35.400399,-0.00032894394,0
0.5,0,26.925343,-0.014409835,0,-35.39117,-0.00034313971,0
0.5,0,26.927833,-0.01102699,0,-35.381942,-0.00035615646,0
0.5,0,26.929655,-0.0073287593,0,-35.372713,-0.00036787726,0
0.5,0,26.930752,-0.0033088766,0,-35.363485,-0.00037820289,0
0.5,0,26.931114,0.0010095477,0,-35.354256,-0.00038705007,0
0.5,0,26.93079,0.0055846328,0,-35.345028,-0.00039434958,0
0.5,0,26.929882,0.010369101,0,-35.335799,-0.00040004602,0
0.5,0,26.92854,0.015317093,0,-35.326571,-0.00040409882,0
0.5,0,26.926953,0.020386809,0,-35.317342,-0.00040648365,0
0.5,0,26.925306,0.025535686,0,-35.308114,-0.00040719287,0
0.5,0,26.923754,0.030712394,0,-35.298885,-0.00040623465,0
0.5,0,26.922404,0.035857062,0,-35.289657,-0.00040363156,0
0.5,0,26.921307,0.04090805,0,-35.280429,-0.0003994194,0
0.5,0,26.920476,0.045805996,0,-35.2712,-0.00039364664,0
0.5,0,26.919898,0.050493751,0,-35.261972,-0.00038637354,0
0.5,0,26.919554,0.054917453,0,-35.252743,-0.00037767121,0
0.5,0,26.919429,0.059030567,0,-35.243515,-0.00036762099,0
0.5,0,26.919523,0.062796517,0,-35.234286,-0.00035631418,0
0.5,0,26.91985,0.066186988,0,-35.225058,-0.00034385176,0
0.5,0,26.920439,0.069178255,0,-35.215829,-0.00033034335,0
0.5,0,26.921332,0.071749636,0,-35.206601,-0.00031590584,0
0.5,0,26.922578,0.073884674,0,-35.197372,-0.00030066185,0
0.5,0,26.924221,0.075573365,0,-35.188144,-0.00028473851,0
0.5,0,26.926294,0.076813795,0,-35.178915,-0.0002682666,0
0.5,0,26.92881,0.077612336,0,-35.169687,-0.00025138,0
0.5,0,26.931757,0.077982481,0,-35.160458,-0.00023421543,0
0.5,0,26.9351,0.077942224,0,-35.15123,-0.00021691217,0
0.5,0,26.938779,0.077510313,0,-35.142002,-0.00019961168,0
0.5,0,26.942714,0.076702428,0,-35.132773,-0.00018245677,0
0.5,0,26.946804,0.075528679,0,-35.123545,-0.00016559039,0
0.5,0,26.950927,0.07399352,0,-35.114316,-0.00014915396,0
0.5,0,26.95495,0.072097322,0,-35.105088,-0.00013328562,0
0.5,0,26.95873,0.069838552,0,-35.095859,-0.00011811829,0
0.5,0,26.962137,0.067216202,0,-35.086631,-0.00010377788,0
0.5,0,26.965066,0.06423254,0,-35.077402,-9.0381666e-05,0
0.5,0,26.967448,0.060896498,0,-35.068174,-7.8037144e-05,0
0.5,0,26.969262,0.057226675,0,-35.058945,-6.6841554e-05,0
0.5,0,26.970531,0.053252696,0,-35.049717,-5.6881849e-05,0
0.5,0,26.97131,0.049014496,0,-35.040488,-4.8234802e-05,0
0.5,0,26.971677,0.044559783,0,-35.03126,-4.0966859e-05,0
0.5,0,26.971722,0.039940324,0,-35.022031,-3.5133558e-05,0
0.5,0,26.971527,0.035209444,0,-35.012803,-3.0778583e-05,0
0.5,0,26.97116,0.030420775,0,-35.003575,-2.7932448e-05,0
0.5,0,26.970669,0.025626254,0,-34.994346,-2.6611097e-05,0
0.5,0,26.970087,0.020875267,0,-34.985118,-2.6814897e-05,0
0.5,0,26.969441,0.016213862,0,-34.975889,-2.8528038e-05,0
0.5,0,26.968754,0.011682751,0,-34.966661,-3.1718825e-05,0
0.5,0,26.968053,0.007317799,0,-34.957432,-3.6341172e-05,0
0.5,0,26.967369,0.0031502088,0,-34.948204,-4.2336519e-05,0
0.5,0,26.966726,-0.00079428347,0,-34.938975,-4.9636177e-05,0
0.5,0,26.966136,-0.0044939861,0,-34.929747,-5.8164311e-05,0
0.5,0,26.9656,-0.0079311849,0,-34.920518,-6.7840867e-05,0
0.5,0,26.965104,-0.011093507,0,-34.91129,-7.858362e-05,0
0.5,0,26.964632,-0.013973712,0,-34.902061,-9.0309215e-05,0
0.5,0,26.964167,-0.016567819,0,-34.892833,-0.00010293353,0
0.5,0,26.9637,-0.018873182,0,-34.883604,-0.00011637155,0
0.5,0,26.963234,-0.020887782,0,-34.874376,-0.000130537,0
0.5,0,26.962785,-0.022610463,0,-34.865148,-0.00014534168,0
0.5,0,26.962387,-0.02404141,0,-34.855919,-0.00016069495,0
0.5,0,26.962082,-0.025181985,0,-34.846691,-0.00017650331,0
0.5,0,26.961911,-0.026034478,0,-34.837462,-0.00019267041,0
0.5,0,26.961893,-0.026601867,0,-34.828234,-0.00020909728,0
0.5,0,26.962019,-0.026887228,0,-34.819005,-0.0002256827,0
0.5,0,26.962245,-0.026893021,0,-34.809777,-0.0002423237,0
0.5,0,26.962498,-0.026620195,0,-34.800548,-0.00025891591,0
0.5,0,26.962693,-0.026067483,0,-34.79132,-0.00027535392,0
0.5,0,26.962753,-0.025231309,0,-34.782091,-0.00029153159,0
0.5,0,26.962628,-0.024106243,0,-34.772863,-0.0003073423,0
0.5,0,26.96232,-0.022686001,0,-34.763634,-0.0003226794,0
0.5,0,26.961891,-0.020964479,0,-34.754406,-0.00033743701,0
0.5,0,26.961477,-0.018937174,0,-34.745177,-0.00035151126,0
0.5,0,26.961283,-0.016603822,0,-34.735949,-0.00036480188,0
0.5,0,26.961566,-0.013971779,0,-34.726721,-0.00037721391,0
0.5,0,26.962617,-0.011058523,0,-34.717492,-0.00038865937,0
0.5,0,26.964724,-0.007891547,0,-34.708264,-0.00039905882,0
0.5,0,26.968134,-0.0045057626,0,-34.699035,-0.00040834243,0
0.5,0,26.973012,-0.0009399629,0,-34.689807,-0.00041645034,0
0.5,0,26.979401,0.002763998,0,-34.680578,-0.0004233327,0
0.5,0,26.9872,0.0065638307,0,-34.67135,-0.00042894928,0
0.5,0,26.996156,0.010422587,0,-34.662121,-0.00043326841,0
0.5,0,27.005869,0.014309621,0,-34.652893,-0.00043626588,0
0.5,0,27.015831,0.018200135,0,-34.643664,-0.00043792436,0
0.5,0,27.025481,0.022075524,0,-34.634436,-0.00043823277,0
0.5,0,27.034263,0.025923621,0,-34.625207,-0.00043718582,0
0.5,0,27.041687,0.029739112,0,-34.615979,-0.00043478418,0
0.5,0,27.047388,0.033520784,0,-34.60675,-0.00043103474,0
0.5,0,27.051162,0.03726932,0,-34.597522,-0.00042595091,0
0.5,0,27.052997,0.040985791,0,-34.588294,-0.00041955309,0
0.5,0,27.053075,0.044668599,0,-34.579065,-0.00041186895,0
0.5,0,27.051755,0.048310546,0,-34.569837,-0.00040293359,0
0.5,0,27.04953,0.051896534,0,-34.560608,-0.00039278956,0
0.5,0,27.046964,0.055402814,0,-34.55138,-0.00038148694,0
0.5,0,27.044607,0.058797544,0,-34.542151,-0.00036908328,0
0.5,0,27.042904,0.062042475,0,-34.532923,-0.00035564365,0
0.5,0,27.042133,0.065095167,0,-34.523694,-0.00034124067,0
0.5,0,27.042361,0.067911463,0,-34.514466,-0.00032595466,0
0.5,0,27.043455,0.070447434,0,-34.505237,-0.00030987417,0
0.5,0,27.045122,0.072660259,0,-34.496009,-0.00029309671,0
0.5,0,27.046978,0.074508638,0,-34.48678,-0.00027572966,0
0.5,0,27.048619,0.075953245,0,-34.477552,-0.00025789101,0
0.5,0,27.049695,0.076958979,0,-34.468323,-0.00023970959,0
0.5,0,27.049958,0.077497433,0,-34.459095,-0.00022132445,0
0.5,0,27.049292,0.077548336,0,-34.449867,-0.00020288332,0
0.5,0,27.047717,0.077100698,0,-34.440638,-0.00018454039,0
0.5,0,27.045368,0.076152715,0,-34.43141,-0.00016645357,0
0.5,0,27.042461,0.074711536,0,-34.422181,-0.00014878182,0
0.5,0,27.039237,0.072793214,0,-34.412953,-0.00013168241,0
0.5,0,27.035925,0.070422141,0,-34.403724,-0.00011530846,0
0.5,0,27.032711,0.067629085,0,-34.394496,-9.9806904e-05,0
0.5,0,27.029722,0.064447978,0,-34.385267,-8.5317093e-05,0
0.5,0,27.027033,0.060911449,0,-34.376039,-7.1970186e-05,0
0.5,0,27.024676,0.057048283,0,-34.36681,-5.9889095e-05,0
0.5,0,27.022658,0.052884309,0,-34.357582,-4.9188414e-05,0
0.5,0,27.020979,0.048445103,0,-34.348353,-3.9973747e-05,0
0.5,0,27.019641,0.043759329,0,-34.339125,-3.2340172e-05,0
0.5,0,27.018655,0.038859429,0,-34.329896,-2.6370144e-05,0
0.5,0,27.018043,0.033780491,0,-34.320668,-2.2131494e-05,0
0.5,0,27.017834,0.028559368,0,-34.31144,-1.9675796e-05,0
0.5,0,27.018057,0.023234498,0,-34.302211,-1.9037216e-05,0
0.5,0,27.018725,0.017847629,0,-34.292983,-2.0231967e-05,0
0.5,0,27.019814,0.012444495,0,-34.283754,-2.3258184e-05,0
0.5,0,27.021298,0.0070727947,0,-34.274526,-2.8096404e-05,0
0.5,0,27.023679,0.0017754517,0,-34.265297,-3.471099e-05,0
0.5,0,27.028431,-0.0034443758,0,-34.256069,-4.3051992e-05,0
0.5,0,27.035091,-0.008680579,0,-34.24684,-5.305741e-05,0
0.5,0,27.03934,-0.013865895,0,-34.237612,-6.4653262e-05,0
0.5,0,27.040449,-0.018806913,0,-34.228383,-7.7754357e-05,0
0.5,0,27.040607,-0.023416903,0,-34.219155,-9.2265812e-05,0
0.5,0,27.040139,-0.027638112,0,-34.209926,-0.00010808251,0
0.5,0,27.039359,-0.031432975,0,-34.200698,-0.00012508934,0
0.5,0,27.038399,-0.034769779,0,-34.191469,-0.00014316176,0
0.5,0,27.037472,-0.037626951,0,-34.182241,-0.0001621665,0
0.5,0,27.036791,-0.039992679,0,-34.173013,-0.00018196233,0
0.5,0,27.036548,-0.04186177,0,-34.163784,-0.00020240066,0
0.5,0,27.036905,-0.043227623,0,-34.154556,-0.00022332571,0
0.5,0,27.037943,-0.044080214,0,-34.145327,-0.00024457413,0
0.5,0,27.039666,-0.044415767,0,-34.136099,-0.00026597508,0
0.5,0,27.04183,-0.044247625,0,-34.12687,-0.00028735254,0
0.5,0,27.044137,-0.043585301,0,-34.117642,-0.00030852833,0
0.5,0,27.046168,-0.042412997,0,-34.108413,-0.0003293226,0
0.5,0,27.047701,-0.040721027,0,-34.099185,-0.00034955466,0
0.5,0,27.048831,-0.038530164,0,-34.089956,-0.00036904815,0
0.5,0,27.049546,-0.035872249,0,-34.080728,-0.00038763775,0
0.5,0,27.049878,-0.032769766,0,-34.071499,-0.00040517131,0
0.5,0,27.049865,-0.029242102,0,-34.062271,-0.00042150794,0
0.5,0,27.049573,-0.025309787,0,-34.053042,-0.00043651708,0
0.5,0,27.049025,-0.02098685,0,-34.043814,-0.00045007962,0
