"f","p","u.x:0","u.x:1","u.x:2","Points:0","Points:1","Points:2"
0.5,0,26.699413,-0.0094654992,0,-37.218407,-0.00010864294,0
0.5,0,26.698484,-0.0093527219,0,-37.209178,-0.00010866452,0
0.5,0,26.698086,-0.00936882,0,-37.19995,-0.00010869418,0
0.5,0,26.698298,-0.0095123923,0,-37.190721,-0.00010873409,0
0.5,0,26.69903,-0.0097559451,0,-37.181493,-0.00010878802,0
0.5,0,26.700087,-0.010069546,0,-37.172264,-0.00010886338,0
0.5,0,26.701236,-0.010413897,0,-37.163036,-0.00010897168,0
0.5,0,26.702186,-0.010734357,0,-37.153807,-0.00010912901,0
0.5,0,26.702715,-0.011025447,0,-37.144579,-0.00010935576,0
0.5,0,26.702849,-0.01128846,0,-37.13535,-0.00010967208,0
0.5,0,26.702748,-0.011513979,0,-37.126122,-0.00011009275,0
0.5,0,26.702588,-0.011731257,0,-37.116893,-0.00011062505,0
0.5,0,26.702539,-0.011975786,0,-37.107665,-0.00011126801,0
0.5,0,26.702691,-0.012269451,0,-37.098437,-0.00011201293,0
0.5,0,26.703003,-0.012616848,0,-37.089208,-0.00011284556,0
0.5,0,26.703328,-0.013004021,0,-37.07998,-0.0001137492,0
0.5,0,26.703494,-0.013399813,0,-37.070751,-0.00011470796,0
0.5,0,26.703386,-0.013762155,0,-37.061523,-0.0001157092,0
0.5,0,26.703011,-0.014048315,0,-37.052294,-0.0001167448,0
0.5,0,26.702498,-0.014225356,0,-37.043066,-0.00011781072,0
0.5,0,26.70204,-0.014279415,0,-37.033837,-0.00011890528,0
0.5,0,26.701788,-0.014218427,0,-37.024609,-0.00012002643,0
0.5,0,26.701778,-0.014069968,0,-37.01538,-0.00012116881,0
0.5,0,26.701908,-0.013873302,0,-37.006152,-0.00012232184,0
0.5,0,26.701992,-0.013667923,0,-36.996923,-0.00012346919,0
0.5,0,26.70184,-0.013483111,0,-36.987695,-0.00012459019,0
0.5,0,26.701339,-0.013330248,0,-36.978466,-0.00012566277,0
0.5,0,26.700492,-0.013202381,0,-36.969238,-0.000126667,0
0.5,0,26.69941,-0.013079014,0,-36.96001,-0.0001275883,0
0.5,0,26.698273,-0.012934011,0,-36.950781,-0.00012841936,0
0.5,0,26.697283,-0.012744259,0,-36.941553,-0.0001291606,0
0.5,0,26.696619,-0.012496142,0,-36.932324,-0.00012981909,0
0.5,0,26.696407,-0.01219082,0,-36.923096,-0.00013040648,0
0.5,0,26.696697,-0.011845582,0,-36.913867,-0.00013093628,0
0.5,0,26.69746,-0.011492025,0,-36.904639,-0.0001314211,0
0.5,0,26.698597,-0.011169307,0,-36.89541,-0.00013187062,0
0.5,0,26.699955,-0.010915117,0,-36.886182,-0.00013229063,0
0.5,0,26.701361,-0.010757518,0,-36.876953,-0.00013268382,0
0.5,0,26.702651,-0.010707809,0,-36.867725,-0.00013305177,0
0.5,0,26.703704,-0.010758651,0,-36.858496,-0.00013339765,0
0.5,0,26.70446,-0.01088597,0,-36.849268,-0.00013372869,0
0.5,0,26.704923,-0.011056343,0,-36.840039,-0.00013405766,0
0.5,0,26.705151,-0.011236649,0,-36.830811,-0.00013440277,0
0.5,0,26.705225,-0.011402746,0,-36.821583,-0.00013478596,0
0.5,0,26.705223,-0.011546642,0,-36.812354,-0.00013522988,0
0.5,0,26.705196,-0.01167775,0,-36.803126,-0.0001357545,0
0.5,0,26.705156,-0.011819398,0,-36.793897,-0.0001363741,0
0.5,0,26.705089,-0.012000676,0,-36.784669,-0.00013709532,0
0.5,0,26.704973,-0.01224627,0,-36.77544,-0.00013791674,0
0.5,0,26.704803,-0.012568214,0,-36.766212,-0.00013883007,0
0.5,0,26.704612,-0.012960287,0,-36.756983,-0.00013982247,0
0.5,0,26.704468,-0.013398782,0,-36.747755,-0.00014087963,0
0.5,0,26.704468,-0.013846457,0,-36.738526,-0.00014198859,0
0.5,0,26.704709,-0.014260403,0,-36.729298,-0.00014313958,0
0.5,0,26.705262,-0.014601707,0,-36.720069,-0.0001443266,0
0.5,0,26.706158,-0.014842825,0,-36.710841,-0.00014554658,0
0.5,0,26.707376,-0.014972799,0,-36.701612,-0.00014679764,0
0.5,0,26.708844,-0.014997025,0,-36.692384,-0.00014807683,0
0.5,0,26.710445,-0.014934613,0,-36.683156,-0.00014937825,0
0.5,0,26.712037,-0.014812623,0,-36.673927,-0.00015069208,0
0.5,0,26.713457,-0.014657515,0,-36.664699,-0.00015200475,0
0.5,0,26.714567,-0.014486879,0,-36.65547,-0.00015329986,0
0.5,0,26.715251,-0.014307755,0,-36.646242,-0.00015455972,0
0.5,0,26.715418,-0.014122169,0,-36.637013,-0.00015576752,0
0.5,0,26.714861,-0.013925431,0,-36.627785,-0.00015690955,0
0.5,0,26.712938,-0.013690181,0,-36.618556,-0.00015797554,0
0.5,0,26.709554,-0.013357645,0,-36.609328,-0.00015895664,0
0.5,0,26.706927,-0.012949,0,-36.600099,-0.00015984637,0
0.5,0,26.705616,-0.012536636,0,-36.590871,-0.00016064059,0
0.5,0,26.704406,-0.01214414,0,-36.581642,-0.00016133573,0
0.5,0,26.703395,-0.011788618,0,-36.572414,-0.00016192874,0
0.5,0,26.702634,-0.011480135,0,-36.563185,-0.00016241712,0
0.5,0,26.702223,-0.011214692,0,-36.553957,-0.00016280116,0
0.5,0,26.702228,-0.010980434,0,-36.544729,-0.00016308602,0
0.5,0,26.702688,-0.010768539,0,-36.5355,-0.0001632822,0
0.5,0,26.703593,-0.010575356,0,-36.526272,-0.00016340466,0
0.5,0,26.704873,-0.010402163,0,-36.517043,-0.00016347146,0
0.5,0,26.706398,-0.010254896,0,-36.507815,-0.00016350191,0
0.5,0,26.707993,-0.010141709,0,-36.498586,-0.00016351486,0
0.5,0,26.709466,-0.010068857,0,-36.489358,-0.0001635279,0
0.5,0,26.710643,-0.010038294,0,-36.480129,-0.00016355752,0
0.5,0,26.711409,-0.010049092,0,-36.470901,-0.00016361944,0
0.5,0,26.711735,-0.010099643,0,-36.461672,-0.00016372837,0
0.5,0,26.711676,-0.010189422,0,-36.452444,-0.00016389734,0
0.5,0,26.711364,-0.010320017,0,-36.443215,-0.00016413681,0
0.5,0,26.710965,-0.010494474,0,-36.433987,-0.00016445399,0
0.5,0,26.710639,-0.010714657,0,-36.424758,-0.00016485255,0
0.5,0,26.710504,-0.010978062,0,-36.41553,-0.00016533291,0
0.5,0,26.710625,-0.011275245,0,-36.406302,-0.00016589295,0
0.5,0,26.711017,-0.011589915,0,-36.397073,-0.00016652899,0
0.5,0,26.711648,-0.011901087,0,-36.387845,-0.00016723673,0
0.5,0,26.712444,-0.01218677,0,-36.378616,-0.00016801196,0
0.5,0,26.713313,-0.012427659,0,-36.369388,-0.00016885071,0
0.5,0,26.714168,-0.012609764,0,-36.360159,-0.00016974863,0
0.5,0,26.714945,-0.012726899,0,-36.350931,-0.00017069973,0
0.5,0,26.7156,-0.01278097,0,-36.341702,-0.0001716949,0
0.5,0,26.716108,-0.012780531,0,-36.332474,-0.00017272085,0
0.5,0,26.716471,-0.012737324,0,-36.323245,-0.00017375992,0
0.5,0,26.716724,-0.012661212,0,-36.314017,-0.00017479082,0
0.5,0,26.716941,-0.012556583,0,-36.304788,-0.00017579037,0
0.5,0,26.717218,-0.012420682,0,-36.29556,-0.00017673552,0
0.5,0,26.717653,-0.012245262,0,-36.286331,-0.00017760522,0
0.5,0,26.718315,-0.012020771,0,-36.277103,-0.00017838166,0
0.5,0,26.719222,-0.011739905,0,-36.267875,-0.00017905093,0
0.5,0,26.720336,-0.011400033,0,-36.258646,-0.00017960317,0
0.5,0,26.721566,-0.011003847,0,-36.249418,-0.00018003227,0
0.5,0,26.72279,-0.010559417,0,-36.240189,-0.00018033536,0
0.5,0,26.723868,-0.010078979,0,-36.230961,-0.00018051227,0
0.5,0,26.724667,-0.0095769758,0,-36.221732,-0.00018056496,0
0.5,0,26.725081,-0.0090674568,0,-36.212504,-0.00018049742,0
0.5,0,26.725057,-0.0085620823,0,-36.203275,-0.00018031569,0
0.5,0,26.724604,-0.0080698063,0,-36.194047,-0.00018002793,0
0.5,0,26.72379,-0.0075980715,0,-36.184818,-0.00017964442,0
0.5,0,26.722733,-0.0071548961,0,-36.17559,-0.00017917715,0
0.5,0,26.721579,-0.006749844,0,-36.166361,-0.00017863928,0
0.5,0,26.72049,-0.0063936185,0,-36.157133,-0.00017804439,0
0.5,0,26.719611,-0.0060973072,0,-36.147904,-0.00017740585,0
0.5,0,26.719044,-0.0058710698,0,-36.138676,-0.00017673657,0
0.5,0,26.718825,-0.0057222926,0,-36.129448,-0.00017604895,0
0.5,0,26.718925,-0.0056541148,0,-36.120219,-0.00017535506,0
0.5,0,26.719259,-0.0056644928,0,-36.110991,-0.0001746669,0
0.5,0,26.719711,-0.0057469424,0,-36.101762,-0.00017399645,0
0.5,0,26.720163,-0.0058918981,0,-36.092534,-0.00017335562,0
0.5,0,26.720515,-0.0060889258,0,-36.083305,-0.00017275576,0
0.5,0,26.720703,-0.006328831,0,-36.074077,-0.00017220712,0
0.5,0,26.720706,-0.0066048008,0,-36.064848,-0.00017171822,0
0.5,0,26.720541,-0.0069123322,0,-36.05562,-0.00017129544,0
0.5,0,26.720254,-0.0072481655,0,-36.046391,-0.00017094275,0
0.5,0,26.719898,-0.0076082967,0,-36.037163,-0.00017066156,0
0.5,0,26.719526,-0.0079857587,0,-36.027934,-0.0001704507,0
0.5,0,26.719169,-0.0083688895,0,-36.018706,-0.00017030654,0
0.5,0,26.718839,-0.0087412011,0,-36.009477,-0.00017022327,0
0.5,0,26.718522,-0.0090825507,0,-36.000249,-0.00017019339,0
0.5,0,26.718192,-0.0093718521,0,-35.991021,-0.00017020795,0
0.5,0,26.717817,-0.0095906741,0,-35.981792,-0.00017025657,0
0.5,0,26.717373,-0.0097259137,0,-35.972564,-0.00017032743,0
0.5,0,26.716863,-0.0097710891,0,-35.963335,-0.00017040709,0
0.5,0,26.716314,-0.0097256237,0,-35.954107,-0.00017048041,0
0.5,0,26.715783,-0.0095937368,0,-35.944878,-0.00017053071,0
0.5,0,26.715346,-0.0093828008,0,-35.93565,-0.00017054017,0
0.5,0,26.715077,-0.0091014267,0,-35.926421,-0.00017049057,0
0.5,0,26.715028,-0.0087577811,0,-35.917193,-0.00017036416,0
0.5,0,26.71522,-0.0083590839,0,-35.907964,-0.00017014476,0
0.5,0,26.71563,-0.0079121898,0,-35.898736,-0.0001698186,0
0.5,0,26.716199,-0.0074247952,0,-35.889507,-0.00016937508,0
0.5,0,26.716846,-0.006906672,0,-35.880279,-0.00016880709,0
0.5,0,26.717481,-0.006370484,0,-35.87105,-0.00016811107,0
0.5,0,26.718028,-0.0058312317,0,-35.861822,-0.00016728671,0
0.5,0,26.718441,-0.005305455,0,-35.852594,-0.00016633659,0
0.5,0,26.71871,-0.0048099498,0,-35.843365,-0.00016526586,0
0.5,0,26.718867,-0.0043603208,0,-35.834137,-0.00016408197,0
0.5,0,26.718974,-0.0039698438,0,-35.824908,-0.00016279436,0
0.5,0,26.719113,-0.0036488939,0,-35.81568,-0.00016141419,0
0.5,0,26.719366,-0.0034050647,0,-35.806451,-0.00015995414,0
0.5,0,26.719795,-0.0032426211,0,-35.797223,-0.00015842819,0
0.5,0,26.72043,-0.0031620196,0,-35.787994,-0.00015685147,0
0.5,0,26.721258,-0.0031597284,0,-35.778766,-0.00015524018,0
0.5,0,26.722226,-0.0032289973,0,-35.769537,-0.00015361149,0
0.5,0,26.723249,-0.0033608974,0,-35.760309,-0.0001519834,0
0.5,0,26.724226,-0.0035458768,0,-35.75108,-0.00015037432,0
0.5,0,26.725058,-0.0037754914,0,-35.741852,-0.00014880245,0
0.5,0,26.725666,-0.0040434576,0,-35.732623,-0.00014728492,0
0.5,0,26.726011,-0.0043455751,0,-35.723395,-0.00014583684,0
0.5,0,26.726096,-0.0046788363,0,-35.714167,-0.00014447051,0
0.5,0,26.725975,-0.0050399523,0,-35.704938,-0.00014319491,0
0.5,0,26.725738,-0.0054242107,0,-35.69571,-0.00014201557,0
0.5,0,26.725494,-0.0058246217,0,-35.686481,-0.00014093498,0
0.5,0,26.725352,-0.0062319691,0,-35.677253,-0.00013995314,0
0.5,0,26.725397,-0.0066349729,0,-35.668024,-0.00013906832,0
0.5,0,26.72567,-0.0070204011,0,-35.658796,-0.00013827746,0
0.5,0,26.726162,-0.0073738996,0,-35.649567,-0.00013757626,0
0.5,0,26.726815,-0.0076811892,0,-35.640339,-0.00013695889,0
0.5,0,26.727538,-0.0079294328,0,-35.63111,-0.00013641759,0
0.5,0,26.728229,-0.0081087204,0,-35.621882,-0.00013594206,0
0.5,0,26.7288,-0.0082137381,0,-35.612653,-0.00013551919,0
0.5,0,26.729197,-0.0082443251,0,-35.603425,-0.00013513303,0
0.5,0,26.729415,-0.0082048998,0,-35.594196,-0.00013476508,0
0.5,0,26.729497,-0.0081027968,0,-35.584968,-0.00013439481,0
0.5,0,26.729522,-0.0079466931,0,-35.57574,-0.00013400042,0
0.5,0,26.729586,-0.0077453143,0,-35.566511,-0.00013355972,0
0.5,0,26.729779,-0.0075061851,0,-35.557283,-0.0001330512,0
0.5,0,26.730159,-0.0072348675,0,-35.548054,-0.00013245494,0
0.5,0,26.730728,-0.0069348487,0,-35.538826,-0.00013175348,0
0.5,0,26.731428,-0.0066078949,0,-35.529597,-0.0001309325,0
0.5,0,26.732156,-0.0062546481,0,-35.520369,-0.00012998125,0
0.5,0,26.732801,-0.0058759513,0,-35.51114,-0.00012889281,0
0.5,0,26.733266,-0.0054750897,0,-35.501912,-0.00012766425,0
0.5,0,26.733501,-0.0050589346,0,-35.492683,-0.00012629674,0
0.5,0,26.733479,-0.0046375289,0,-35.483455,-0.00012479554,0
0.5,0,26.733212,-0.0042212758,0,-35.474226,-0.00012316958,0
0.5,0,26.732706,-0.0038212491,0,-35.464998,-0.00012143094,0
0.5,0,26.731953,-0.0034525625,0,-35.455769,-0.00011959441,0
0.5,0,26.730791,-0.0031295304,0,-35.446541,-0.00011767751,0
0.5,0,26.728613,-0.0028468923,0,-35.437312,-0.0001156997,0
0.5,0,26.725313,-0.0025668127,0,-35.428084,-0.00011368026,0
0.5,0,26.722892,-0.0023150775,0,-35.418856,-0.00011163933,0
0.5,0,26.721806,-0.002156064,0,-35.409627,-0.00010959826,0
0.5,0,26.720911,-0.0021062759,0,-35.400399,-0.0001075779,0
0.5,0,26.720243,-0.0021750759,0,-35.39117,-0.00010559785,0
0.5,0,26.719792,-0.0023671951,0,-35.381942,-0.00010367542,0
0.5,0,26.71958,-0.0026773927,0,-35.372713,-0.00010182632,0
0.5,0,26.719596,-0.0030936956,0,-35.363485,-0.00010006548,0
0.5,0,26.719811,-0.0036029464,0,-35.354256,-9.8406954e-05,0
0.5,0,26.720181,-0.0041901595,0,-35.345028,-9.68636e-05,0
0.5,0,26.720664,-0.0048368069,0,-35.335799,-9.5446832e-05,0
0.5,0,26.72123,-0.0055225228,0,-35.326571,-9.416614e-05,0
0.5,0,26.721874,-0.006225643,0,-35.317342,-9.302839e-05,0
0.5,0,26.722615,-0.0069226804,0,-35.308114,-9.2037426e-05,0
0.5,0,26.723483,-0.0075887345,0,-35.298885,-9.119397e-05,0
0.5,0,26.72451,-0.0081994602,0,-35.289657,-9.049544e-05,0
0.5,0,26.725711,-0.0087339568,0,-35.280429,-8.9935636e-05,0
0.5,0,26.72708,-0.0091757823,0,-35.2712,-8.9504465e-05,0
0.5,0,26.728578,-0.0095127899,0,-35.261972,-8.9187841e-05,0
0.5,0,26.730137,-0.0097364542,0,-35.252743,-8.8967785e-05,0
0.5,0,26.731665,-0.0098418761,0,-35.243515,-8.8822796e-05,0
0.5,0,26.733062,-0.0098282727,0,-35.234286,-8.8728546e-05,0
0.5,0,26.734245,-0.0096992984,0,-35.225058,-8.8658712e-05,0
0.5,0,26.735154,-0.0094628959,0,-35.215829,-8.8585755e-05,0
0.5,0,26.735772,-0.0091311065,0,-35.206601,-8.8481709e-05,0
0.5,0,26.736111,-0.0087186888,0,-35.197372,-8.8319041e-05,0
0.5,0,26.736207,-0.0082412597,0,-35.188144,-8.8071636e-05,0
0.5,0,26.736108,-0.0077135182,0,-35.178915,-8.7715878e-05,0
0.5,0,26.735869,-0.0071486446,0,-35.169687,-8.7231805e-05,0
0.5,0,26.735545,-0.0065586657,0,-35.160458,-8.6604085e-05,0
0.5,0,26.735181,-0.005955827,0,-35.15123,-8.5822652e-05,0
0.5,0,26.734805,-0.0053538027,0,-35.142002,-8.4882889e-05,0
0.5,0,26.734415,-0.0047677399,0,-35.132773,-8.3785378e-05,0
0.5,0,26.733993,-0.0042127072,0,-35.123545,-8.2535361e-05,0
0.5,0,26.733518,-0.0037015743,0,-35.114316,-8.1142251e-05,0
0.5,0,26.733,-0.0032440349,0,-35.105088,-7.9619345e-05,0
0.5,0,26.73248,-0.0028471339,0,-35.095859,-7.7983618e-05,0
0.5,0,26.732025,-0.0025169233,0,-35.086631,-7.6255267e-05,0
0.5,0,26.731705,-0.0022608987,0,-35.077402,-7.4456978e-05,0
0.5,0,26.73157,-0.002088859,0,-35.068174,-7.2613021e-05,0
0.5,0,26.731645,-0.002011376,0,-35.058945,-7.0748267e-05,0
0.5,0,26.73193,-0.0020372639,0,-35.049717,-6.8887261e-05,0
0.5,0,26.732407,-0.0021716219,0,-35.040488,-6.7053474e-05,0
0.5,0,26.733053,-0.0024154436,0,-35.03126,-6.5268886e-05,0
0.5,0,26.733846,-0.0027650199,0,-35.022031,-6.3553784e-05,0
0.5,0,26.73477,-0.0032121084,0,-35.012803,-6.1926772e-05,0
0.5,0,26.735811,-0.0037440851,0,-35.003575,-6.0404925e-05,0
0.5,0,26.736948,-0.0043449367,0,-34.994346,-5.9004016e-05,0
0.5,0,26.738139,-0.0049961815,0,-34.985118,-5.7738589e-05,0
0.5,0,26.739323,-0.0056784366,0,-34.975889,-5.6621818e-05,0
0.5,0,26.74042,-0.006372782,0,-34.966661,-5.5665078e-05,0
0.5,0,26.741354,-0.0070617344,0,-34.957432,-5.4877192e-05,0
0.5,0,26.742062,-0.0077302485,0,-34.948204,-5.4263523e-05,0
0.5,0,26.742506,-0.0083657658,0,-34.938975,-5.3825167e-05,0
0.5,0,26.742681,-0.0089576933,0,-34.929747,-5.3558389e-05,0
0.5,0,26.742608,-0.009496357,0,-34.920518,-5.345434e-05,0
0.5,0,26.742328,-0.009972558,0,-34.91129,-5.3499128e-05,0
0.5,0,26.741899,-0.010377968,0,-34.902061,-5.3674297e-05,0
0.5,0,26.741394,-0.010705124,0,-34.892833,-5.3957508e-05,0
0.5,0,26.740897,-0.010947387,0,-34.883604,-5.432334e-05,0
0.5,0,26.740493,-0.011099063,0,-34.874376,-5.4744197e-05,0
0.5,0,26.740261,-0.011154725,0,-34.865148,-5.5191306e-05,0
0.5,0,26.740261,-0.011107634,0,-34.855919,-5.5635566e-05,0
0.5,0,26.740525,-0.010950113,0,-34.846691,-5.6048194e-05,0
0.5,0,26.741054,-0.010680521,0,-34.837462,-5.6401723e-05,0
0.5,0,26.741812,-0.010312349,0,-34.828234,-5.6671954e-05,0
0.5,0,26.742732,-0.009871941,0,-34.819005,-5.6840259e-05,0
0.5,0,26.74373,-0.0093788715,0,-34.809777,-5.6893866e-05,0
0.5,0,26.744715,-0.0088304761,0,-34.800548,-5.6822992e-05,0
0.5,0,26.745608,-0.0082152408,0,-34.79132,-5.6617459e-05,0
0.5,0,26.746342,-0.0075429299,0,-34.782091,-5.6266874e-05,0
0.5,0,26.74687,-0.0068511458,0,-34.772863,-5.576421e-05,0
0.5,0,26.747185,-0.0061829457,0,-34.763634,-5.510833e-05,0
0.5,0,26.747226,-0.0055666738,0,-34.754406,-5.4303095e-05,0
0.5,0,26.746965,-0.005016363,0,-34.745177,-5.3355395e-05,0
0.5,0,26.746562,-0.0045410869,0,-34.735949,-5.2274463e-05,0
0.5,0,26.746235,-0.0041483963,0,-34.726721,-5.1072543e-05,0
0.5,0,26.746057,-0.0038423054,0,-34.717492,-4.9765705e-05,0
0.5,0,26.746015,-0.0036228965,0,-34.708264,-4.8373735e-05,0
0.5,0,26.746123,-0.0034879007,0,-34.699035,-4.6919636e-05,0
0.5,0,26.746408,-0.0034254772,0,-34.689807,-4.5429999e-05,0
0.5,0,26.746837,-0.0034119177,0,-34.680578,-4.3935833e-05,0
0.5,0,26.747325,-0.0034325341,0,-34.67135,-4.2471399e-05,0
0.5,0,26.747764,-0.0035002407,0,-34.662121,-4.1069809e-05,0
0.5,0,26.748053,-0.0036432512,0,-34.652893,-3.9758681e-05,0
0.5,0,26.748114,-0.003877317,0,-34.643664,-3.85598e-05,0
0.5,0,26.747898,-0.004196769,0,-34.634436,-3.7491665e-05,0
0.5,0,26.747397,-0.0045897165,0,-34.625207,-3.6571127e-05,0
0.5,0,26.746642,-0.0050516173,0,-34.615979,-3.5812815e-05,0
0.5,0,26.745702,-0.0055836402,0,-34.60675,-3.5228101e-05,0
0.5,0,26.744678,-0.006183994,0,-34.597522,-3.4825052e-05,0
0.5,0,26.74369,-0.0068439532,0,-34.588294,-3.4609095e-05,0
0.5,0,26.742857,-0.0075493826,0,-34.579065,-3.4583539e-05,0
0.5,0,26.742279,-0.0082836396,0,-34.569837,-3.4749635e-05,0
0.5,0,26.742009,-0.009029048,0,-34.560608,-3.5106267e-05,0
0.5,0,26.742044,-0.0097672588,0,-34.55138,-3.5649402e-05,0
0.5,0,26.742323,-0.010479377,0,-34.542151,-3.6371501e-05,0
0.5,0,26.742755,-0.011146347,0,-34.532923,-3.7261118e-05,0
0.5,0,26.743244,-0.011748729,0,-34.523694,-3.8302698e-05,0
0.5,0,26.743708,-0.012266972,0,-34.514466,-3.9476585e-05,0
0.5,0,26.744089,-0.012682805,0,-34.505237,-4.0759283e-05,0
0.5,0,26.744348,-0.012980567,0,-34.496009,-4.2124042e-05,0
0.5,0,26.744472,-0.013148247,0,-34.48678,-4.3541638e-05,0
0.5,0,26.744472,-0.013177979,0,-34.477552,-4.4981233e-05,0
0.5,0,26.744383,-0.013066862,0,-34.468323,-4.6411281e-05,0
0.5,0,26.744263,-0.012817641,0,-34.459095,-4.7800458e-05,0
0.5,0,26.744172,-0.012438613,0,-34.449867,-4.9118518e-05,0
0.5,0,26.744163,-0.011941987,0,-34.440638,-5.0336888e-05,0
0.5,0,26.744264,-0.011342953,0,-34.43141,-5.1429119e-05,0
0.5,0,26.74447,-0.010658541,0,-34.422181,-5.2371216e-05,0
0.5,0,26.744752,-0.0099070956,0,-34.412953,-5.3141959e-05,0
0.5,0,26.745062,-0.0091083358,0,-34.403724,-5.3723398e-05,0
0.5,0,26.745348,-0.0082833921,0,-34.394496,-5.4101587e-05,0
0.5,0,26.745568,-0.0074537242,0,-34.385267,-5.4267363e-05,0
0.5,0,26.745692,-0.0066398975,0,-34.376039,-5.4217046e-05,0
0.5,0,26.745711,-0.005860485,0,-34.36681,-5.395294e-05,0
0.5,0,26.745634,-0.0051311685,0,-34.357582,-5.3483495e-05,0
