"f","p","u.x:0","u.x:1","u.x:2","Points:0","Points:1","Points:2"
0.5,0,26.709579,-0.0012317802,0,-37.181493,-1.4510068e-06,0
0.5,0,26.709563,-0.00117323,0,-37.172264,-1.3700521e-06,0
0.5,0,26.709312,-0.0011563833,0,-37.163036,-1.3061443e-06,0
0.5,0,26.70888,-0.0011784064,0,-37.153807,-1.2638573e-06,0
0.5,0,26.708359,-0.0012325452,0,-37.144579,-1.2410182e-06,0
0.5,0,26.707887,-0.0013094986,0,-37.13535,-1.2296791e-06,0
0.5,0,26.70754,-0.0013955711,0,-37.126122,-1.2206147e-06,0
0.5,0,26.707337,-0.0014634219,0,-37.116893,-1.2074388e-06,0
0.5,0,26.707342,-0.0014856343,0,-37.107665,-1.1879019e-06,0
0.5,0,26.707608,-0.0014575206,0,-37.098437,-1.1632166e-06,0
0.5,0,26.708112,-0.0014033274,0,-37.089208,-1.136582e-06,0
0.5,0,26.708758,-0.0013569924,0,-37.07998,-1.1106799e-06,0
0.5,0,26.709425,-0.0013311752,0,-37.070751,-1.0849427e-06,0
0.5,0,26.70999,-0.0013136263,0,-37.061523,-1.0549593e-06,0
0.5,0,26.710306,-0.0012907774,0,-37.052294,-1.0143714e-06,0
0.5,0,26.710307,-0.0012598882,0,-37.043066,-9.5761014e-07,0
0.5,0,26.710136,-0.001223591,0,-37.033837,-8.8188726e-07,0
0.5,0,26.71002,-0.0011869783,0,-37.024609,-7.872579e-07,0
0.5,0,26.710116,-0.0011573427,0,-37.01538,-6.7492054e-07,0
0.5,0,26.710487,-0.0011352272,0,-37.006152,-5.4569867e-07,0
0.5,0,26.711131,-0.0011026759,0,-36.996923,-4.0006331e-07,0
0.5,0,26.711991,-0.0010447493,0,-36.987695,-2.3875828e-07,0
0.5,0,26.712942,-0.00097459251,0,-36.978466,-6.2850753e-08,0
0.5,0,26.713226,-0.00095184928,0,-36.975399,-2.5804012e-15,0
0.5,0,26.729019,-0.0033876041,0,-36.480129,-4.8709066e-08,0
0.5,0,26.729046,-0.0033838814,0,-36.480931,-2.5804012e-15,0
0.5,0,26.728575,-0.0033432225,0,-36.470901,-6.3596269e-07,0
0.5,0,26.728012,-0.0032324216,0,-36.461672,-1.252346e-06,0
0.5,0,26.727341,-0.0030817206,0,-36.452444,-1.8988063e-06,0
0.5,0,26.726562,-0.0029266118,0,-36.443215,-2.5733494e-06,0
0.5,0,26.725681,-0.0028045457,0,-36.433987,-3.2705551e-06,0
0.5,0,26.72471,-0.0027402502,0,-36.424758,-3.9814368e-06,0
0.5,0,26.723676,-0.0027359419,0,-36.41553,-4.6949035e-06,0
0.5,0,26.722618,-0.0027724492,0,-36.406302,-5.3998448e-06,0
0.5,0,26.721592,-0.0028216282,0,-36.397073,-6.0869182e-06,0
0.5,0,26.720668,-0.0028597255,0,-36.387845,-6.7495894e-06,0
0.5,0,26.71992,-0.0028746926,0,-36.378616,-7.3844654e-06,0
0.5,0,26.719405,-0.0028673482,0,-36.369388,-7.9912968e-06,0
0.5,0,26.719147,-0.0028450072,0,-36.360159,-8.5725796e-06,0
0.5,0,26.719137,-0.0028145497,0,-36.350931,-9.1327277e-06,0
0.5,0,26.719341,-0.0027764609,0,-36.341702,-9.6766245e-06,0
0.5,0,26.719741,-0.0027247365,0,-36.332474,-1.020804e-05,0
0.5,0,26.720367,-0.0026553655,0,-36.323245,-1.0728689e-05,0
0.5,0,26.721321,-0.0025721966,0,-36.314017,-1.1238027e-05,0
0.5,0,26.722779,-0.0024859003,0,-36.304788,-1.1733956e-05,0
0.5,0,26.724966,-0.0024081515,0,-36.29556,-1.2214029e-05,0
0.5,0,26.728114,-0.0023440678,0,-36.286331,-1.2676371e-05,0
0.5,0,26.732421,-0.0022900096,0,-36.277103,-1.3120162e-05,0
0.5,0,26.737991,-0.0022379153,0,-36.267875,-1.35456e-05,0
0.5,0,26.744803,-0.0021809518,0,-36.258646,-1.3953041e-05,0
0.5,0,26.752708,-0.0021193266,0,-36.249418,-1.4341795e-05,0
0.5,0,26.76145,-0.0020626635,0,-36.240189,-1.4709256e-05,0
0.5,0,26.770709,-0.002023858,0,-36.230961,-1.5050635e-05,0
0.5,0,26.780143,-0.0020104049,0,-36.221732,-1.5359961e-05,0
0.5,0,26.789438,-0.0020192598,0,-36.212504,-1.5632191e-05,0
0.5,0,26.798341,-0.0020388385,0,-36.203275,-1.5865441e-05,0
0.5,0,26.806676,-0.0020553589,0,-36.194047,-1.6062195e-05,0
0.5,0,26.81433,-0.0020584101,0,-36.184818,-1.6229233e-05,0
0.5,0,26.82123,-0.002042296,0,-36.17559,-1.6376724e-05,0
0.5,0,26.827309,-0.002003516,0,-36.166361,-1.6516758e-05,0
0.5,0,26.832479,-0.0019409866,0,-36.157133,-1.6661357e-05,0
0.5,0,26.836604,-0.001857469,0,-36.147904,-1.6820097e-05,0
0.5,0,26.839514,-0.0017618746,0,-36.138676,-1.6998355e-05,0
0.5,0,26.841027,-0.0016696504,0,-36.129448,-1.7196763e-05,0
0.5,0,26.841,-0.0015960963,0,-36.120219,-1.7411492e-05,0
0.5,0,26.839366,-0.0015507847,0,-36.110991,-1.7635398e-05,0
0.5,0,26.836197,-0.0015407922,0,-36.101762,-1.7860126e-05,0
0.5,0,26.831754,-0.0015729565,0,-36.092534,-1.8078541e-05,0
0.5,0,26.826466,-0.0016486234,0,-36.083305,-1.828675e-05,0
0.5,0,26.82089,-0.0017463873,0,-36.074077,-1.8483351e-05,0
0.5,0,26.815561,-0.0018336533,0,-36.064848,-1.866677e-05,0
0.5,0,26.810975,-0.0018993236,0,-36.05562,-1.8835317e-05,0
0.5,0,26.807562,-0.0019460121,0,-36.046391,-1.8989235e-05,0
0.5,0,26.80546,-0.0019757557,0,-36.037163,-1.9131152e-05,0
0.5,0,26.804576,-0.0019869747,0,-36.027934,-1.9265549e-05,0
0.5,0,26.804775,-0.0019815024,0,-36.018706,-1.9398878e-05,0
0.5,0,26.806182,-0.0019800383,0,-36.009477,-1.9538345e-05,0
0.5,0,26.808644,-0.0019952622,0,-36.000249,-1.9690222e-05,0
0.5,0,26.811668,-0.0020169417,0,-35.991021,-1.9859783e-05,0
0.5,0,26.814966,-0.0020364185,0,-35.981792,-2.0050396e-05,0
0.5,0,26.818298,-0.0020529774,0,-35.972564,-2.0261807e-05,0
0.5,0,26.821483,-0.0020701793,0,-35.963335,-2.0490098e-05,0
0.5,0,26.824366,-0.0020955383,0,-35.954107,-2.0729167e-05,0
0.5,0,26.826794,-0.002137752,0,-35.944878,-2.0972005e-05,0
0.5,0,26.828601,-0.002196753,0,-35.93565,-2.1210833e-05,0
0.5,0,26.829601,-0.0022606044,0,-35.926421,-2.1437293e-05,0
0.5,0,26.829615,-0.0023140947,0,-35.917193,-2.1644032e-05,0
0.5,0,26.828477,-0.0023431844,0,-35.907964,-2.1826608e-05,0
0.5,0,26.826055,-0.0023352239,0,-35.898736,-2.1984284e-05,0
0.5,0,26.822281,-0.002284206,0,-35.889507,-2.2119648e-05,0
0.5,0,26.817184,-0.0021931189,0,-35.880279,-2.2237151e-05,0
0.5,0,26.810855,-0.002071406,0,-35.87105,-2.2341225e-05,0
0.5,0,26.803401,-0.001931761,0,-35.861822,-2.2435007e-05,0
0.5,0,26.794964,-0.0017872228,0,-35.852594,-2.251992e-05,0
0.5,0,26.785798,-0.0016500172,0,-35.843365,-2.2596189e-05,0
0.5,0,26.776262,-0.0015286282,0,-35.834137,-2.2663755e-05,0
0.5,0,26.766741,-0.0014264963,0,-35.824908,-2.2722537e-05,0
0.5,0,26.7576,-0.0013444626,0,-35.81568,-2.2772055e-05,0
0.5,0,26.749186,-0.0012823165,0,-35.806451,-2.2811254e-05,0
0.5,0,26.741819,-0.0012418006,0,-35.797223,-2.2838742e-05,0
0.5,0,26.735746,-0.0012232025,0,-35.787994,-2.2852895e-05,0
0.5,0,26.731099,-0.0012211357,0,-35.778766,-2.2851942e-05,0
0.5,0,26.727884,-0.0012261857,0,-35.769537,-2.2834053e-05,0
0.5,0,26.725973,-0.0012270501,0,-35.760309,-2.2797505e-05,0
0.5,0,26.725096,-0.0012270072,0,-35.75108,-2.274089e-05,0
0.5,0,26.72487,-0.0012239035,0,-35.741852,-2.2662995e-05,0
0.5,0,26.724917,-0.0012143789,0,-35.732623,-2.2563832e-05,0
0.5,0,26.724949,-0.0012051149,0,-35.723395,-2.2445234e-05,0
0.5,0,26.724739,-0.0011947268,0,-35.714167,-2.230902e-05,0
0.5,0,26.724104,-0.0011843573,0,-35.704938,-2.215537e-05,0
0.5,0,26.722945,-0.0011766824,0,-35.69571,-2.1983148e-05,0
0.5,0,26.72125,-0.0011745712,0,-35.686481,-2.1790669e-05,0
0.5,0,26.719057,-0.0011832698,0,-35.677253,-2.1575861e-05,0
0.5,0,26.716436,-0.001206875,0,-35.668024,-2.1335977e-05,0
0.5,0,26.71343,-0.0012464642,0,-35.658796,-2.1067924e-05,0
0.5,0,26.710154,-0.0012950112,0,-35.649567,-2.0769706e-05,0
0.5,0,26.706797,-0.0013391589,0,-35.640339,-2.0440545e-05,0
0.5,0,26.70354,-0.0013719647,0,-35.63111,-2.0080589e-05,0
0.5,0,26.70062,-0.0013899325,0,-35.621882,-1.969141e-05,0
0.5,0,26.698293,-0.0013890248,0,-35.612653,-1.9275743e-05,0
0.5,0,26.696834,-0.0013670717,0,-35.603425,-1.883709e-05,0
0.5,0,26.696481,-0.0013224525,0,-35.594196,-1.83792e-05,0
0.5,0,26.697355,-0.0012577882,0,-35.584968,-1.7905207e-05,0
0.5,0,26.699398,-0.0011826033,0,-35.57574,-1.7417042e-05,0
0.5,0,26.702331,-0.0011045956,0,-35.566511,-1.691553e-05,0
0.5,0,26.705643,-0.0010225302,0,-35.557283,-1.6400596e-05,0
0.5,0,26.708595,-0.00093114364,0,-35.548054,-1.5871558e-05,0
0.5,0,26.710261,-0.00082840531,0,-35.538826,-1.532768e-05,0
0.5,0,26.709603,-0.00071520657,0,-35.529597,-1.4768192e-05,0
0.5,0,26.705582,-0.00059369233,0,-35.520369,-1.4192245e-05,0
0.5,0,26.697286,-0.00046694765,0,-35.51114,-1.3599071e-05,0
0.5,0,26.68407,-0.00033891066,0,-35.501912,-1.2988154e-05,0
0.5,0,26.665705,-0.00021540519,0,-35.492683,-1.2359256e-05,0
0.5,0,26.64248,-9.9301299e-05,0,-35.483455,-1.1711967e-05,0
0.5,0,26.615233,1.3641779e-05,0,-35.474226,-1.1044292e-05,0
0.5,0,26.585363,0.00012463407,0,-35.464998,-1.0351231e-05,0
0.5,0,26.55445,0.00017849984,0,-35.455769,-9.6309945e-06,0
0.5,0,26.524311,0.00016969742,0,-35.446541,-8.882928e-06,0
0.5,0,26.496395,0.00016074252,0,-35.437312,-8.1032216e-06,0
0.5,0,26.471949,0.00016555828,0,-35.428084,-7.2917817e-06,0
0.5,0,26.45206,0.00018160111,0,-35.418856,-6.4520797e-06,0
0.5,0,26.436714,0.00020483169,0,-35.409627,-5.5895335e-06,0
0.5,0,26.425383,0.00023727786,0,-35.400399,-4.7131413e-06,0
0.5,0,26.417281,0.00028867459,0,-35.39117,-3.8348349e-06,0
0.5,0,26.41147,0.00036224707,0,-35.381942,-2.9670899e-06,0
0.5,0,26.407007,0.00045027535,0,-35.372713,-2.1211471e-06,0
0.5,0,26.402996,0.00053371842,0,-35.363485,-1.305728e-06,0
0.5,0,26.398746,0.00057685921,0,-35.354256,-5.2698414e-07,0
0.5,0,26.395217,0.00056843339,0,-35.347669,-2.5804012e-15,0
0.5,0,26.659113,-0.0019603525,0,-33.185567,-1.5790354e-08,0
0.5,0,26.659154,-0.0019583695,0,-33.185904,-2.5804012e-15,0
0.5,0,26.65859,-0.0020098564,0,-33.176338,-4.4275461e-07,0
0.5,0,26.658872,-0.0020442684,0,-33.16711,-8.5588178e-07,0
0.5,0,26.660141,-0.0020814922,0,-33.157881,-1.2470052e-06,0
0.5,0,26.66253,-0.0021145501,0,-33.148653,-1.6097146e-06,0
0.5,0,26.666101,-0.002137965,0,-33.139424,-1.9392669e-06,0
0.5,0,26.670818,-0.0021477748,0,-33.130196,-2.233441e-06,0
0.5,0,26.676544,-0.0021422281,0,-33.120967,-2.4924996e-06,0
0.5,0,26.683055,-0.0021263109,0,-33.111739,-2.7182498e-06,0
0.5,0,26.690069,-0.0021109642,0,-33.10251,-2.9131658e-06,0
0.5,0,26.697275,-0.002106501,0,-33.093282,-3.0801825e-06,0
0.5,0,26.704346,-0.0021168052,0,-33.084053,-3.2231475e-06,0
0.5,0,26.710849,-0.0021382241,0,-33.074825,-3.3473807e-06,0
0.5,0,26.71666,-0.0021494713,0,-33.065597,-3.4592825e-06,0
0.5,0,26.721941,-0.0021346167,0,-33.056368,-3.5645143e-06,0
0.5,0,26.726633,-0.0020997572,0,-33.04714,-3.6667085e-06,0
0.5,0,26.730685,-0.002050526,0,-33.037911,-3.7677658e-06,0
0.5,0,26.734166,-0.0019912875,0,-33.028683,-3.8682344e-06,0
0.5,0,26.737219,-0.0019311547,0,-33.019454,-3.9679616e-06,0
0.5,0,26.740017,-0.0018779166,0,-33.010226,-4.0667381e-06,0
0.5,0,26.742691,-0.0018337337,0,-33.000997,-4.1643135e-06,0
0.5,0,26.745363,-0.0017973433,0,-32.991769,-4.2601762e-06,0
0.5,0,26.748144,-0.0017636349,0,-32.98254,-4.3529386e-06,0
0.5,0,26.7511,-0.0017298308,0,-32.973312,-4.4404504e-06,0
0.5,0,26.754256,-0.0017007216,0,-32.964083,-4.5213622e-06,0
0.5,0,26.757643,-0.001681426,0,-32.954855,-4.5965687e-06,0
0.5,0,26.761311,-0.0016686622,0,-32.945626,-4.6690002e-06,0
0.5,0,26.765305,-0.0016549137,0,-32.936398,-4.7424222e-06,0
0.5,0,26.769627,-0.0016368212,0,-32.92717,-4.8206145e-06,0
0.5,0,26.77423,-0.0016143422,0,-32.917941,-4.9069766e-06,0
0.5,0,26.779012,-0.0015859004,0,-32.908713,-5.004038e-06,0
0.5,0,26.783783,-0.0015482882,0,-32.899484,-5.1130574e-06,0
0.5,0,26.788287,-0.0015074243,0,-32.890256,-5.2338475e-06,0
0.5,0,26.792167,-0.0014721282,0,-32.881027,-5.3646195e-06,0
0.5,0,26.795032,-0.0014540346,0,-32.871799,-5.5018759e-06,0
0.5,0,26.796686,-0.0014687801,0,-32.86257,-5.6404688e-06,0
0.5,0,26.796749,-0.0015007896,0,-32.853342,-5.7744289e-06,0
0.5,0,26.795007,-0.001538787,0,-32.844113,-5.8984111e-06,0
0.5,0,26.791604,-0.0015893695,0,-32.834885,-6.0091079e-06,0
0.5,0,26.78666,-0.0016420652,0,-32.825656,-6.1057881e-06,0
0.5,0,26.780477,-0.0016865343,0,-32.816428,-6.1894539e-06,0
0.5,0,26.77348,-0.001719123,0,-32.807199,-6.2614254e-06,0
0.5,0,26.76613,-0.001739398,0,-32.797971,-6.3224234e-06,0
0.5,0,26.758864,-0.0017466171,0,-32.788743,-6.3725407e-06,0
0.5,0,26.752044,-0.001738028,0,-32.779514,-6.4117361e-06,0
0.5,0,26.745923,-0.0017118457,0,-32.770286,-6.4404362e-06,0
0.5,0,26.740631,-0.0016704048,0,-32.761057,-6.4599924e-06,0
0.5,0,26.73619,-0.0016197121,0,-32.751829,-6.4729065e-06,0
0.5,0,26.732536,-0.0015646518,0,-32.7426,-6.4824184e-06,0
0.5,0,26.729555,-0.0015067617,0,-32.733372,-6.491586e-06,0
0.5,0,26.727109,-0.0014477726,0,-32.724143,-6.502386e-06,0
0.5,0,26.725038,-0.0013928659,0,-32.714915,-6.515289e-06,0
0.5,0,26.723203,-0.0013494579,0,-32.705686,-6.5293362e-06,0
0.5,0,26.721524,-0.0013238607,0,-32.696458,-6.5424198e-06,0
0.5,0,26.719946,-0.0013183727,0,-32.687229,-6.5518184e-06,0
0.5,0,26.718428,-0.0013299623,0,-32.678001,-6.5547246e-06,0
0.5,0,26.716964,-0.001352154,0,-32.668772,-6.5483882e-06,0
0.5,0,26.715575,-0.0013797528,0,-32.659544,-6.5300523e-06,0
0.5,0,26.714279,-0.0014128929,0,-32.650316,-6.4970532e-06,0
0.5,0,26.713084,-0.0014564158,0,-32.641087,-6.4471634e-06,0
0.5,0,26.711993,-0.0015166278,0,-32.631859,-6.3790511e-06,0
0.5,0,26.711017,-0.0015975647,0,-32.62263,-6.2924653e-06,0
0.5,0,26.710172,-0.001699425,0,-32.613402,-6.1878367e-06,0
0.5,0,26.709479,-0.0018186535,0,-32.604173,-6.0655347e-06,0
0.5,0,26.708962,-0.0019487383,0,-32.594945,-5.9254822e-06,0
0.5,0,26.708649,-0.0020808793,0,-32.585716,-5.7675241e-06,0
0.5,0,26.70857,-0.0022046247,0,-32.576488,-5.5923373e-06,0
0.5,0,26.708757,-0.0023100123,0,-32.567259,-5.4023309e-06,0
0.5,0,26.709243,-0.0023902278,0,-32.558031,-5.2018981e-06,0
0.5,0,26.710038,-0.0024429864,0,-32.548802,-4.9969145e-06,0
0.5,0,26.71113,-0.0024684013,0,-32.539574,-4.7936391e-06,0
0.5,0,26.712503,-0.0024660296,0,-32.530345,-4.5972497e-06,0
0.5,0,26.714137,-0.0024351063,0,-32.521117,-4.4104846e-06,0
0.5,0,26.716009,-0.0023799468,0,-32.511889,-4.2331974e-06,0
0.5,0,26.718093,-0.0023128677,0,-32.50266,-4.0631941e-06,0
0.5,0,26.720371,-0.0022488761,0,-32.493432,-3.8975347e-06,0
0.5,0,26.722829,-0.002197542,0,-32.484203,-3.7332295e-06,0
0.5,0,26.725463,-0.0021601953,0,-32.474975,-3.5673318e-06,0
0.5,0,26.728265,-0.0021378372,0,-32.465746,-3.3973333e-06,0
0.5,0,26.731238,-0.0021355393,0,-32.456518,-3.2222044e-06,0
0.5,0,26.734396,-0.0021554087,0,-32.447289,-3.0427596e-06,0
0.5,0,26.737753,-0.0021925366,0,-32.438061,-2.8600815e-06,0
0.5,0,26.741313,-0.002233403,0,-32.428832,-2.6741699e-06,0
0.5,0,26.745054,-0.0022609748,0,-32.419604,-2.4850325e-06,0
0.5,0,26.748945,-0.0022737835,0,-32.410375,-2.2936325e-06,0
0.5,0,26.752916,-0.0022913772,0,-32.401147,-2.101879e-06,0
0.5,0,26.756852,-0.0023272759,0,-32.391918,-1.9122311e-06,0
0.5,0,26.760661,-0.0023599556,0,-32.38269,-1.7281e-06,0
0.5,0,26.76431,-0.0023691111,0,-32.373462,-1.553638e-06,0
0.5,0,26.767803,-0.0023646586,0,-32.364233,-1.3917257e-06,0
0.5,0,26.771143,-0.0023590447,0,-32.355005,-1.2429898e-06,0
0.5,0,26.774332,-0.0023584676,0,-32.345776,-1.1061319e-06,0
0.5,0,26.77738,-0.00236651,0,-32.336548,-9.7880652e-07,0
0.5,0,26.780312,-0.0023831442,0,-32.327319,-8.5844368e-07,0
0.5,0,26.783153,-0.0024039586,0,-32.318091,-7.4323151e-07,0
0.5,0,26.785933,-0.0024229564,0,-32.308862,-6.3280849e-07,0
0.5,0,26.788679,-0.0024364868,0,-32.299634,-5.2809057e-07,0
0.5,0,26.791418,-0.0024441273,0,-32.290405,-4.3044369e-07,0
0.5,0,26.794178,-0.0024465669,0,-32.281177,-3.4086593e-07,0
0.5,0,26.796986,-0.002444176,0,-32.271948,-2.5963212e-07,0
0.5,0,26.799872,-0.0024392059,0,-32.26272,-1.8636815e-07,0
0.5,0,26.802859,-0.002440048,0,-32.253491,-1.2037777e-07,0
0.5,0,26.805965,-0.0024602414,0,-32.244263,-6.1115667e-08,0
0.5,0,26.8092,-0.0025013911,0,-32.235035,-8.2238997e-09,0
0.5,0,26.809779,-0.0025110861,0,-32.233453,-2.5804012e-15,0
0.5,0,26.868116,-0.0026913676,0,-32.068922,-7.3472497e-08,0
0.5,0,26.866435,-0.0027396298,0,-32.077295,-2.5804012e-15,0
0.5,0,26.869924,-0.0026369838,0,-32.059694,-1.6790524e-07,0
0.5,0,26.87179,-0.0025819409,0,-32.050465,-2.7645883e-07,0
0.5,0,26.873952,-0.002535658,0,-32.041237,-3.9896182e-07,0
0.5,0,26.876624,-0.0025047919,0,-32.032008,-5.354759e-07,0
0.5,0,26.8799,-0.0024901637,0,-32.02278,-6.8664704e-07,0
0.5,0,26.883983,-0.0024848612,0,-32.013551,-8.5246307e-07,0
0.5,0,26.88906,-0.00247776,0,-32.004323,-1.0317701e-06,0
0.5,0,26.89544,-0.0024632163,0,-31.995094,-1.2227962e-06,0
0.5,0,26.903369,-0.0024397979,0,-31.985866,-1.4233024e-06,0
0.5,0,26.912869,-0.0024063919,0,-31.976637,-1.6306908e-06,0
0.5,0,26.923845,-0.002363906,0,-31.967409,-1.8422277e-06,0
0.5,0,26.93624,-0.0023170977,0,-31.958181,-2.055082e-06,0
0.5,0,26.950064,-0.0022743213,0,-31.948952,-2.266513e-06,0
0.5,0,26.965333,-0.0022454927,0,-31.939724,-2.4744377e-06,0
0.5,0,26.982058,-0.0022387273,0,-31.930495,-2.6778474e-06,0
0.5,0,27.000259,-0.0022570242,0,-31.921267,-2.8764454e-06,0
0.5,0,27.019972,-0.0022990759,0,-31.912038,-3.0697946e-06,0
0.5,0,27.041218,-0.0023651295,0,-31.90281,-3.2569289e-06,0
0.5,0,27.063997,-0.0024594869,0,-31.893581,-3.4367557e-06,0
0.5,0,27.088263,-0.0025838328,0,-31.884353,-3.6088048e-06,0
0.5,0,27.113838,-0.002729906,0,-31.875124,-3.7734369e-06,0
0.5,0,27.14042,-0.0028813822,0,-31.865896,-3.9323963e-06,0
0.5,0,27.167712,-0.003024621,0,-31.856667,-4.088106e-06,0
0.5,0,27.195402,-0.0031510248,0,-31.847439,-4.2424768e-06,0
0.5,0,27.22308,-0.0032593158,0,-31.83821,-4.3975559e-06,0
0.5,0,27.250309,-0.003353309,0,-31.828982,-4.5548897e-06,0
0.5,0,27.276647,-0.0034234525,0,-31.819754,-4.7152879e-06,0
0.5,0,27.301671,-0.0034589627,0,-31.810525,-4.8787499e-06,0
0.5,0,27.32503,-0.0034652865,0,-31.801297,-5.0441449e-06,0
0.5,0,27.346423,-0.0034517737,0,-31.792068,-5.2097676e-06,0
0.5,0,27.365524,-0.0034252912,0,-31.78284,-5.372644e-06,0
0.5,0,27.381881,-0.0033871075,0,-31.773611,-5.528439e-06,0
0.5,0,27.394854,-0.0033307943,0,-31.764383,-5.6735805e-06,0
0.5,0,27.403602,-0.0032483217,0,-31.755154,-5.8062572e-06,0
0.5,0,27.407118,-0.0031444458,0,-31.745926,-5.927077e-06,0
0.5,0,27.404618,-0.0030326492,0,-31.736697,-6.0403442e-06,0
0.5,0,27.395915,-0.0029138076,0,-31.727469,-6.1521467e-06,0
